ticker,annouced,div_total,div_per_share
65,20020528,487.31136,0.048
65,20020909,0,0
65,20050604,779.698176,0.048
65,20070530,877.160448,0.054
65,20090604,877.160448,0.054
65,20100519,1169.547264,0.072
65,20110611,877.160448,0.054
65,20120614,877.160448,0.054
65,20130601,682.235904,0.042
65,20140609,1393.71049,0.066
65,20150430,1925.854493,0.076
65,20160616,2194.974096,0.08
65,20161013,0,0
65,20170621,4617.032463,0.09
65,20180524,6156.043284,0.12
65,20190619,6156.04328,0.08
65,20200528,7079.469304,0.092
66,NaN,NaN,0
66,NaN,NaN,0
66,NaN,0,0
66,NaN,NaN,0
66,19980617,1448.1957,0.09134
66,19990427,1804.74294,0.08756
66,20000602,3805.47945,0.1245
66,20010613,3667.932,0.08
66,20020705,7335.864,0.16
66,20030718,7335.864,0.16
66,20040730,3667.932,0.08
66,20050616,12379.2705,0.27
66,20060620,12379.2705,0.27
66,20070726,4126.4235,0.09
66,20080620,32.094405,0.0007
66,20100520,1458.00297,0.0265
66,20110610,5956.172487,0.045
66,20120725,2739.839344,0.0207
66,20180712,17664.41675,0.06
66,20190709,14680.8278,0.05
66,20200710,25475.18386,0.087
68,NaN,NaN,0
68,NaN,NaN,0
68,NaN,NaN,0
68,NaN,NaN,0
68,NaN,NaN,0
68,NaN,NaN,0
68,19980522,0,0
68,20010704,5030.211309,0.064
68,20020614,1886.329241,0.024
68,20030701,3143.882068,0.04
68,20050623,7073.734653,0.09
68,20070730,1414.746931,0.018
68,20080110,0,0
69,NaN,NaN,0
69,NaN,NaN,0
69,NaN,NaN,0
69,NaN,0,0
69,NaN,NaN,0
69,19980926,217.728,0.01134
69,20000513,7067.52,0.2045
69,20010512,0,0
69,20020613,8942.4,0.2
69,20030422,0,0
69,20030925,0,0
69,20060509,20001.69436,0.18
69,20070518,21001.77907,0.189
69,20080403,27128.2621,0.207
69,20090424,28307.75176,0.108
69,20100525,27967.30218,0.09
69,20110407,1242.991208,0.004
69,20120522,13424.30505,0.024
69,20130628,48355.46546,0.0665
69,20140524,48355.15624,0.066501
69,20150701,48354.4291,0.0665
69,20160608,57439.76991,0.07
69,20170613,82056.81415,0.1
69,20180627,246122.4425,0.3
69,20190513,246122.4425,0.3
69,20200612,246075.4994,0.304569
70,NaN,NaN,0
70,NaN,NaN,0
70,NaN,NaN,0
70,NaN,NaN,0
70,20010516,5600,0.224
70,20020611,1000,0.04
70,20050701,675,0.027
70,20130607,901.075,0.03325
70,20140621,772.35,0.0285
70,20150806,669.37,0.0247
70,20160705,940.492119,0.03
70,20170601,2351.230298,0.075
70,20180518,2257.181086,0.036
70,20190510,2821.476357,0.045
70,20200622,5633.827872,0.069
78,NaN,NaN,0
78,NaN,NaN,0
78,NaN,NaN,0
78,NaN,NaN,0
78,NaN,NaN,0
78,19990420,0,0
78,20010608,2439.8,0.11
78,20020529,0,0
78,20060411,0,0
78,20070612,0,0
78,20160521,0,0
78,20180213,18526.2928,0.07
78,20190710,5525.166514,0.02
88,NaN,NaN,0
88,NaN,NaN,0
88,NaN,0,0
88,NaN,NaN,0
88,19980818,10023.39,0.17134
88,19990821,9334.26,0.15956
88,20000818,5896.8,0.1008
88,20010622,6084,0.104
88,20020615,23400,0.4
88,20030719,4680,0.08
88,20040713,49800,0.8
88,20050809,72832.5,0.585
88,20060707,72832.5,0.585
88,20070704,33615,0.27
88,20080618,26779.95,0.2151
88,20090623,26892,0.216
88,20100612,24651,0.198
88,20110603,871.5,0.007
88,20120414,47061,0.315
88,20130524,18450.9,0.095
88,20140614,6088.797,0.03135
88,20150613,9594.468,0.0494
88,20160629,4855.5,0.025
88,20170629,3107.52,0.016
88,20180629,4078.62,0.021
88,20190614,5243.94,0.027
88,20200527,2913.3,0.015
89,NaN,NaN,0
89,NaN,NaN,0
89,NaN,NaN,0
89,NaN,NaN,0
89,19990826,0,0
89,20010523,15996.48,0.32
89,20020523,12797.184,0.256
89,20021107,0,0
89,20050716,10797.624,0.135
89,20060531,19435.7232,0.243
89,20070420,20731.43808,0.144
89,20080523,20731.43808,0.144
89,20090605,3887.14464,0.027
89,20100811,4535.00208,0.0315
89,20110525,5830.71696,0.0405
89,20120611,7256.059675,0.0504
89,20130809,4786.983814,0.03325
89,20140524,4792.079878,0.03325
89,20150704,4788.557294,0.0266
89,20160624,10441.21515,0.058
89,20170803,17101.99034,0.095
89,20180607,19802.3046,0.11
89,20190718,15481.80178,0.086
89,20200604,16406.15607,0.08
90,NaN,NaN,0
90,NaN,NaN,0
90,NaN,0,0
90,NaN,NaN,0
90,20000623,3572.1856,0.16
90,20010614,2679.1392,0.12
90,20020706,3572.1856,0.16
90,20030703,1928.980224,0.0864
90,20040604,1500.317952,0.0672
90,20050622,250.052992,0.0112
90,20060622,2468.49188,0.1053
90,20070619,4109.73318,0.135
90,20080617,3835.750968,0.126
90,20090605,0,0
90,20100629,821.946636,0.018
90,20110701,3082.299885,0.0675
90,20120620,981.769593,0.0215
90,20130622,2134.778069,0.0425
90,20140613,10813.02764,0.1957
90,20150626,12072.79785,0.2185
90,20160607,17111.22194,0.2
90,20170620,23955.7107,0.2
90,20180622,23955.7107,0.2
90,20190614,35933.56605,0.25
90,20200522,71004.72649,0.38
96,NaN,NaN,0
96,NaN,NaN,0
96,NaN,0,0
96,NaN,NaN,0
96,20010613,2904,0.088
96,20020705,3960,0.12
96,20030722,5280,0.16
96,20031114,0,0
96,20040618,5280,0.1
96,20050616,6415.2,0.1215
96,20060712,2851.2,0.054
96,20070704,7603.2,0.144
96,20080701,7603.2,0.144
96,20090625,3801.6,0.072
96,20120628,2851.2,0.054
96,20130626,1003.2,0.019
96,20140704,1003.2,0.019
96,20150702,1003.2,0.019
96,20160617,1056,0.02
96,20170623,5280,0.1
96,20180605,1056,0.02
96,20190611,1056,0.02
96,20200604,1056,0.02
99,NaN,NaN,0
99,NaN,NaN,0
99,NaN,NaN,0
99,20010522,3136,0.16
99,20020718,784,0.04
99,20030626,1128.96,0.048
99,20040716,4108.8,0.16
99,20050705,2311.2,0.045
99,20060704,2311.2,0.045
99,20070710,2311.2,0.045
99,20080709,2311.2,0.045
99,20090710,2311.2,0.045
99,20100709,2311.2,0.045
99,20110708,2311.2,0.045
99,20120601,2311.2,0.045
99,20130608,2439.6,0.0475
99,20140618,4053.512749,0.07125
99,20150521,4318.251743,0.07125
99,20160602,4545.52815,0.075
99,20180525,909.10563,0.015
99,20190524,1515.17605,0.025
99,20200529,3030.3521,0.05
99,20210423,4545.52815,0.075
100,NaN,NaN,0
100,NaN,NaN,0
100,NaN,0,0
100,NaN,NaN,0
100,20040607,16552.51932,0.064
100,20050726,11638.49015,0.045
100,20110513,0,0
100,20120507,38142.98475,0.045
100,20130403,30599.14999,0.0361
100,20140319,48650.00681,0.057
100,20150402,92740.70074,0.076
100,20160421,97709.45394,0.08
100,20170525,97709.45394,0.08
100,20180525,135496.4851,0.1
100,20190411,133707.7851,0.1
100,20200423,130003.7231,0.1
150,NaN,NaN,0
150,NaN,NaN,0
150,NaN,NaN,0
150,NaN,NaN,0
150,NaN,NaN,0
150,20010328,1440,0.08
150,20170622,8956.09754,0.2
150,20180710,4478.04877,0.1
150,20190522,0,0
151,NaN,NaN,0
151,NaN,NaN,0
151,NaN,NaN,0
151,NaN,NaN,0
151,NaN,NaN,0
151,20010511,2525.696,0.128
151,20010929,0,0
151,20020529,5209.248,0.176
151,20030611,3078.192,0.104
151,20040709,2367.84,0.08
151,20050616,3462.966,0.117
151,20060624,3196.584,0.108
151,20070524,3729.348,0.126
151,20080527,3729.348,0.126
151,20090605,2397.438,0.081
151,20100626,1864.674,0.063
151,20110525,532.764,0.018
151,20130601,1968.267,0.0665
151,20140529,8435.43,0.285
151,20150521,11247.24,0.38
151,20160608,11839.2,0.4
151,20170609,8879.4,0.3
151,20180608,7399.5,0.25
151,20190613,5919.6,0.2
151,20200604,591.96,0.02
153,NaN,NaN,0
153,NaN,NaN,0
153,NaN,NaN,0
153,NaN,NaN,0
153,NaN,NaN,0
153,20011017,780.0276,0.12
153,20031025,0,0
153,20050615,0,0
153,20130524,2965.341685,0.095
153,20160804,3121.4123,0.1
153,20190717,3121.4123,0.1
155,NaN,NaN,0
155,NaN,NaN,0
155,NaN,NaN,0
155,NaN,NaN,0
155,NaN,NaN,0
155,NaN,NaN,0
155,20020603,2932.8,0.0624
155,20030326,4060.8,0.0864
155,20040427,4512,0.096
155,20050624,4230,0.09
155,20060228,8460,0.18
155,20070628,10575,0.225
155,20080522,5499,0.117
155,20090416,5076,0.108
155,20100517,2115,0.045
155,20161210,0,0
156,NaN,NaN,0
156,NaN,NaN,0
156,NaN,0,0
156,NaN,NaN,0
156,20010622,386,0.04
156,20020821,617.6,0.064
156,20070209,0,0
156,20160803,5016.731657,0.035
156,20170814,20066.92663,0.14
156,20180814,28667.03804,0.2
156,20190817,31533.74184,0.22
156,20200709,90301.16983,0.63
157,NaN,NaN,0
157,NaN,0,0
157,NaN,NaN,0
157,NaN,NaN,0
157,20010601,1200,0.08
157,20010919,0,0
157,20020515,2400,0.08
157,20021030,0,0
157,20040311,780,0.02
157,20050518,16224,0.32
157,20060518,1825.2,0.036
157,20070406,1825.2,0.036
157,20080528,304.2,0.004
157,20090703,12168,0.08
157,20100609,44348.73086,0.225
157,20100823,591.3164115,0.003
157,20110708,138707.1729,0.234
157,20120726,173383.9661,0.225
157,20130715,146413.127,0.19
157,20140802,109809.8452,0.1425
157,20150801,36603.28174,0.0475
157,20160820,114961.9838,0.15
157,20170819,114379.3075,0.15
157,20180818,155880.9615,0.2
157,20190727,186518.8336,0.25
157,20201020,166292.6589,0.21
158,NaN,NaN,0
158,NaN,NaN,0
158,NaN,NaN,0
158,NaN,NaN,0
158,NaN,NaN,0
158,NaN,NaN,0
158,20010510,3200,0.08
158,20020809,3200,0.08
158,20030522,3200,0.08
158,20040818,3096,0.072
158,20050609,2322,0.054
158,20060610,1548,0.036
158,20070601,1935,0.045
158,20080513,1945.449,0.0387
158,20110706,1293.9498,0.018
158,20160621,5085.769112,0.04
158,20170712,7628.653668,0.06
158,20180622,8264.374805,0.05
159,NaN,NaN,0
159,NaN,NaN,0
159,NaN,0,0
159,NaN,NaN,0
159,20060718,0,0
159,20090605,649.5380469,0.027
159,20100727,10825.63412,0.45
159,20110603,1732.101458,0.036
159,20120510,1732.101458,0.036
159,20120919,4330.253646,0.09
159,20130614,2056.870482,0.04275
159,20131009,914.1646586,0.019
159,20140529,1371.246988,0.0285
159,20140930,1371.246988,0.0285
159,20150620,1371.246988,0.0285
159,20151106,1443.417882,0.03
159,20160602,1443.417882,0.03
159,20161202,1443.417882,0.03
159,20170630,1443.417882,0.03
159,20171208,1443.417882,0.03
159,20190701,1442.057979,0.03
159,20200713,961.371986,0.02
166,NaN,0,0
166,NaN,NaN,0
166,NaN,NaN,0
166,NaN,NaN,0
166,20160630,222851.1747,0.15
166,20170609,200566.0572,0.1
166,20180620,112679.7228,0.05
166,20190510,112679.7228,0.05
166,20200814,200319.5565,0.08
301,NaN,NaN,0
301,NaN,NaN,0
301,NaN,NaN,0
301,NaN,0,0
301,20010609,1866.459584,0.04
301,20020416,2613.250724,0.056
301,20030528,2619.620472,0.056
301,20040703,2620.399023,0.056
301,20061025,0,0
301,20070509,16446.19201,0.135
301,20090526,7674.889604,0.063
301,20110630,7674.889604,0.063
301,20121011,2192.825601,0.018
301,20130625,5786.623114,0.0475
301,20140628,5786.623114,0.0475
301,20150627,5786.623114,0.0475
301,20160629,6091.182225,0.05
301,20170615,6091.182225,0.05
301,20180412,12182.36445,0.1
301,20190614,40290.53222,0.1
301,20200508,40290.53222,0.1
333,NaN,NaN,0
333,NaN,NaN,0
333,NaN,NaN,0
333,NaN,0,0
333,20140423,320401.4439,1.9
333,20150424,400501.8048,0.95
333,20160429,512086.9474,1.2
333,20170503,646567.7368,1
333,20180426,790082.7089,1.2
333,20190523,856158.9805,1.303962
333,20200527,1113148.969,1.6
338,NaN,NaN,0
338,20070822,6091.646558,0.117
338,20080808,20617.88066,0.396
338,20081208,0,0
338,20090731,9746.634491,0.117
338,20100731,35987.57351,0.432
338,20101129,0,0
338,20110701,64477.73586,0.387
338,20120811,11662.63956,0.07
338,20121012,17993.78675,0.09
338,20130813,43684.91561,0.2185
338,20131011,18993.44157,0.095
338,20140820,28490.16236,0.1425
338,20141017,18993.44157,0.095
338,20150813,28490.16236,0.1425
338,20151014,39986.19278,0.1
338,20160723,39986.19278,0.1
338,20161014,39986.19278,0.1
338,20170714,99965.48195,0.25
338,20171014,119958.5783,0.15
338,20180725,199930.9639,0.25
338,20181016,143736.13,0.18
338,20190724,222148.4691,0.28
338,20191018,119008.1084,0.15
338,20200811,107900.685,0.136
338,20201010,119008.1084,0.15
400,NaN,NaN,0
400,NaN,NaN,0
400,NaN,NaN,0
400,NaN,0,0
400,19981015,2208,0.16
400,19990318,0,0
400,20000413,0,0
400,20010531,6052.352,0.16
400,20020613,6052.352,0.16
400,20030626,3026.176,0.08
400,20040721,3631.4112,0.096
400,20050719,4085.3376,0.108
400,20080705,3404.448,0.09
400,20110701,3404.448,0.09
400,20120609,3404.448,0.09
400,20130508,3026.176,0.08
400,20140611,5377.745648,0.08
400,20150709,9579.109436,0.095
400,20160620,10083.27309,0.1
400,20170630,10083.27309,0.1
400,20180608,2016.654618,0.02
400,20190621,4839.971083,0.048
400,20200613,6049.963854,0.06
401,NaN,NaN,0
401,NaN,NaN,0
401,NaN,0,0
401,NaN,NaN,0
401,19980526,12668.46952,0.28
401,19990521,9772.819344,0.12
401,20000322,6515.212896,0.08
401,20010616,9875.99816,0.112
401,20020411,7054.2844,0.08
401,20030324,7054.2844,0.08
401,20040519,7702.164912,0.08
401,20050520,7702.164912,0.08
401,20070525,8664.935526,0.09
401,20080515,10397.92263,0.108
401,20090626,10914.93553,0.09
401,20130705,12801.46768,0.095
401,20140805,12801.46768,0.095
401,20150718,6400.733842,0.0475
401,20190521,53900.91656,0.4
401,20200520,67376.1457,0.5
402,NaN,0,0
402,NaN,NaN,0
402,NaN,NaN,0
402,NaN,NaN,0
402,19990604,944.298,0.12
402,20000517,0,0
402,20010525,1007.2512,0.08
402,20020522,503.6256,0.04
402,20030408,2357.7024,0.16
402,20040217,7073.1072,0.24
402,20050421,11019.03936,0.24
402,20060324,12396.41928,0.18
402,20070410,24265.16199,0.225
402,20080509,37218.19439,0.27
402,20090508,33496.37495,0.135
402,20100629,33496.37495,0.135
402,20110628,68109.2957,0.225
402,20120531,27243.71828,0.09
402,20130516,43135.88728,0.1425
402,20140509,71893.14546,0.2375
402,20150515,70987.08529,0.2375
402,20160629,119557.1963,0.4
402,20170609,119557.1963,0.4
402,20180607,89667.89721,0.3
402,20190604,89667.89721,0.3
402,20200702,89667.89721,0.3
403,NaN,NaN,0
403,NaN,NaN,0
403,NaN,NaN,0
403,NaN,NaN,0
403,NaN,NaN,0
403,19970107,0,0
403,19970707,821.504,0.08
403,19980617,1076.676854,0.096
403,20000829,0,0
403,20010508,1573.467928,0.08
403,20130104,0,0
403,20200721,3298.178138,0.120208
404,NaN,NaN,0
404,NaN,NaN,0
404,NaN,NaN,0
404,NaN,0,0
404,19980815,1946.673216,0.128
404,19980921,0,0
404,20010629,1897.972518,0.07276
404,20061216,0,0
404,20140612,1594.928266,0.0285
404,20150514,3189.856532,0.057
404,20160624,4476.991624,0.08
404,20170505,2238.495812,0.04
404,20180606,1809.589545,0.026
404,20190525,1391.991958,0.02
404,20200522,1391.991958,0.02
405,19970505,0,0
405,19971023,0,0
406,19960902,0,0
406,19980430,0,0
406,19990810,2696.5008,0.16
406,20010518,4853.70144,0.16
406,20020723,1213.42536,0.04
406,20030809,8736.662592,0.24
406,20050713,9828.745416,0.27
407,NaN,NaN,0
407,NaN,NaN,0
407,NaN,NaN,0
407,NaN,NaN,0
407,NaN,NaN,0
407,NaN,0,0
407,19961008,0,0
407,19980610,0,0
407,19991012,0,0
407,20011109,3833.420128,0.16
407,20030606,1916.710064,0.08
407,20040602,958.355032,0.04
407,20060707,0,0
407,20090521,2497.046328,0.07
407,20110428,1198.582236,0.024
407,20160715,1760.169312,0.02
407,20200611,3080.296296,0.035
408,NaN,NaN,0
408,NaN,NaN,0
408,NaN,NaN,0
408,NaN,NaN,0
408,NaN,NaN,0
408,NaN,NaN,0
408,19970510,0,0
408,19970903,0,0
408,20000809,2491.776,0.24
408,20020821,183.552,0.016
408,20060629,0,0
408,20080524,0,0
408,20171108,59813.38566,0.3
409,NaN,NaN,0
409,NaN,NaN,0
409,NaN,NaN,0
409,NaN,0,0
409,NaN,NaN,0
409,NaN,NaN,0
409,NaN,NaN,0
409,19961223,368.905,0.0445
409,19970709,0,0
409,19981012,0,0
409,20150716,0,0
409,20170419,0,0
409,20180731,0,0
410,NaN,NaN,0
410,NaN,NaN,0
410,NaN,NaN,0
410,NaN,NaN,0
410,NaN,NaN,0
410,NaN,NaN,0
410,19970804,0,0
410,20010807,545.4708848,0.016
410,20070331,1193.217561,0.035
410,20120517,2945.542774,0.054
410,20150530,1454.39468,0.019
410,20191217,0,0
411,NaN,NaN,0
411,NaN,0,0
411,NaN,NaN,0
411,NaN,NaN,0
411,19960828,0,0
411,20080521,0,0
411,20190521,2696.849298,0.13
411,20200612,1518.533604,0.061
412,19960829,0,0
412,19971031,0,0
413,NaN,NaN,0
413,NaN,NaN,0
413,NaN,NaN,0
413,NaN,NaN,0
413,NaN,NaN,0
413,19970725,0,0
413,20140522,0,0
413,20150430,25289.76001,0.095
413,20160420,26845.00368,0.07
413,20170606,34579.50288,0.07
413,20180703,40111.75083,0.07
413,20190710,40111.75083,0.07
415,NaN,NaN,0
415,NaN,NaN,0
415,NaN,NaN,0
415,NaN,NaN,0
415,NaN,NaN,0
415,NaN,NaN,0
415,19970722,0,0
415,19990319,0,0
415,19990929,0,0
415,20010517,559.6319904,0.024
415,20020706,373.0879936,0.016
415,20060622,0,0
415,20120515,0,0
415,20140613,25283.82453,0.1425
415,20150528,16855.88302,0.095
415,20170710,30922.60641,0.05
415,20180713,37107.12769,0.06
416,NaN,NaN,0
416,NaN,0,0
416,NaN,0,0
416,NaN,NaN,0
416,NaN,NaN,0
416,19970725,0,0
416,19980725,1715.416849,0.1509
416,20020312,909.432392,0.08
416,20020918,0,0
416,20030416,50.2461394,0.002
416,20040402,1130.538136,0.036
416,20060807,0,0
416,20130708,2526.389597,0.0475
416,20150519,2526.389597,0.0475
416,20160630,2659.35747,0.05
416,20170602,2659.35747,0.05
416,20180604,2659.35747,0.05
416,20190614,1595.614482,0.03
416,20200422,1595.614482,0.03
417,NaN,NaN,0
417,NaN,0,0
417,NaN,NaN,0
417,NaN,NaN,0
417,19980624,723.876768,0.096
417,19990804,1206.46128,0.16
417,20000517,904.84596,0.12
417,20010618,673.9308,0.08
417,20020611,808.716952,0.08
417,20030709,1051.332032,0.08
417,20040622,0,0
417,20050707,1703.157876,0.09
417,20060609,1703.157876,0.09
417,20070602,2214.105237,0.09
417,20080718,4981.736777,0.135
417,20090611,4612.719238,0.125
417,20100505,4317.5052,0.09
417,20110407,4317.5052,0.09
417,20120628,5615.16624,0.108
417,20130614,7408.8999,0.095
417,20140620,13336.01982,0.171
417,20150617,13336.01982,0.171
417,20160615,9358.6104,0.12
417,20170614,11698.263,0.15
417,20180614,11698.263,0.15
417,20190614,11698.263,0.15
417,20200609,6239.0736,0.08
418,NaN,NaN,0
418,NaN,NaN,0
418,19980723,11561.6216,0.38
418,19990716,11391.23981,0.312
418,20000628,8762.49216,0.24
418,20010626,8762.49216,0.24
418,20020807,408.9163008,0.0112
418,20070622,492.890184,0.0135
418,20080516,0,0
418,20110526,5692.389876,0.09
418,20120605,11384.77975,0.18
418,20130530,18025.90127,0.285
418,20140606,18025.90127,0.285
418,20150604,27038.85191,0.4275
418,20160512,37949.26584,0.6
418,20170516,47436.5823,0.75
418,20180518,63248.7764,1
418,20190416,252995.1056,4
419,NaN,NaN,0
419,NaN,NaN,0
419,NaN,NaN,0
419,NaN,0,0
419,NaN,NaN,0
419,19961224,0,0
419,19971213,0,0
419,20010621,1404.06524,0.08
419,20020626,1404.06524,0.08
419,20050617,1579.573395,0.09
419,20080806,1579.573395,0.09
419,20090617,3790.976148,0.108
419,20100529,3159.14679,0.09
419,20120731,8153.739828,0.18
419,20130802,5164.035223,0.095
419,20140704,5164.035223,0.095
419,20150731,5164.035223,0.095
419,20170714,6522.99186,0.12
419,20190817,8697.32248,0.16
420,NaN,NaN,0
420,NaN,NaN,0
420,NaN,NaN,0
420,NaN,NaN,0
420,NaN,NaN,0
420,19970114,0,0
420,19970711,0,0
420,19980609,3302.955095,0.1109
420,20000413,2650.0384,0.08
420,20010621,3631.271654,0.096
420,20040702,3026.059712,0.08
420,20060707,2723.453741,0.072
420,20160929,0,0
421,NaN,NaN,0
421,NaN,NaN,0
421,NaN,0,0
421,NaN,NaN,0
421,19970612,0,0
421,19970729,0,0
421,19980402,0,0
421,20000623,1577.46404,0.08
421,20010623,1577.46404,0.08
421,20020612,1577.46404,0.08
421,20030620,1577.46404,0.08
421,20040608,0,0
421,20060414,1730.280866,0.0675
421,20070105,0,0
421,20120705,1582.57845,0.045
421,20130604,668.19979,0.019
421,20140515,1670.499475,0.0475
421,20150610,4352.116698,0.076
421,20160728,5726.46934,0.1
421,20170703,5726.46934,0.1
421,20180607,2863.23467,0.05
421,20190629,5726.46934,0.1
421,20200807,3722.205071,0.065
422,NaN,NaN,0
422,NaN,NaN,0
422,NaN,NaN,0
422,NaN,NaN,0
422,NaN,NaN,0
422,NaN,NaN,0
422,19970226,0,0
422,19970703,0,0
422,19981001,0,0
422,20010626,1495.70428,0.08
422,20020618,1711.04296,0.08
422,20030611,1711.04296,0.08
422,20040511,1711.04296,0.08
422,20050516,2958.425748,0.12
422,20060530,4881.402468,0.18
422,20070608,5857.682962,0.108
422,20080515,10739.08543,0.198
422,20090618,7322.103702,0.135
422,20100609,4881.402468,0.09
422,20110526,4881.402468,0.09
422,20120524,2440.472338,0.038943
422,20130625,8529.733764,0.095
422,20140714,852.9733764,0.0095
422,20150626,852.9733764,0.0095
422,20160707,897.866712,0.01
423,NaN,NaN,0
423,NaN,0,0
423,NaN,NaN,0
423,NaN,NaN,0
423,19961017,0,0
423,19971101,0,0
423,20000407,2235.688896,0.16
423,20010426,3353.530672,0.16
423,20020527,4359.589856,0.16
423,20030702,5449.48732,0.2
423,20040610,0,0
423,20050805,7356.807882,0.18
423,20060719,7356.807882,0.18
423,20070525,7356.807882,0.18
423,20070530,0,0
423,20080822,9427.745052,0.18
423,20090828,9417.910133,0.144
423,20100716,20601.67842,0.315
423,20110806,17658.5815,0.27
423,20120804,17658.5815,0.27
423,20130731,43492.43221,0.665
423,20140729,43492.43221,0.665
423,20150801,49705.63681,0.76
423,20160718,52321.72296,0.8
423,20170711,58861.93833,0.9
423,20180801,58861.93833,0.9
423,20190808,65402.12848,1.00953
423,20200709,13080.45725,0.20312
425,NaN,0,0
425,NaN,NaN,0
425,NaN,NaN,0
425,NaN,NaN,0
425,19970607,1919.1456,0.16
425,19980723,3368.100528,0.216
425,20000511,0,0
425,20010417,1552.060365,0.044
425,20020612,1982.1368,0.04
425,20030610,594.64104,0.012
425,20040708,4360.70096,0.08
425,20080704,2943.473148,0.054
425,20100413,16387.51421,0.30064
425,20110310,825.1032616,0.008
425,20120705,46412.05847,0.225
425,20130531,25475.0632,0.1235
425,20140627,19596.23687,0.095
425,20150611,13460.14663,0.057
425,20150917,0,0
425,20170531,10511.59148,0.015
425,20180523,28030.91062,0.04
425,20190621,47002.01058,0.06
425,20200623,47002.01058,0.06
426,NaN,NaN,0
426,NaN,NaN,0
426,NaN,NaN,0
426,NaN,NaN,0
426,NaN,NaN,0
426,NaN,NaN,0
426,19970617,0,0
426,19980108,0,0
426,19990504,0,0
426,20010525,0,0
426,20020724,0,0
426,20060516,0,0
426,20070516,0,0
426,20120613,1751.771476,0.044
426,20130711,1237.188605,0.02825
426,20140710,1134.194603,0.019
426,20150817,1134.194603,0.019
426,20150916,0,0
426,20170804,3737.001114,0.02
426,20180810,3736.997658,0.019902
428,NaN,NaN,0
428,NaN,NaN,0
428,NaN,NaN,0
428,NaN,NaN,0
428,NaN,NaN,0
428,NaN,NaN,0
428,19961119,0,0
428,19980611,2336.688,0.16227
428,19990526,6517.7872,0.41044
428,20020605,5530.88,0.32
428,20030613,2074.08,0.12
428,20040624,2074.08,0.12
428,20050706,1555.56,0.09
428,20070319,0,0
428,20090609,2212.08,0.06
428,20090905,497.718,0.009
428,20100304,497.718,0.009
428,20110323,0,0
428,20130503,2048.9391,0.0285
428,20140530,1161.06549,0.01615
429,NaN,0,0
429,NaN,NaN,0
429,NaN,NaN,0
429,NaN,NaN,0
429,19980721,10870.78089,0.14224
429,19990713,6882.891778,0.09006
429,20000613,9617.400637,0.12584
429,20010515,6704.627992,0.08
429,20020509,10056.94198,0.08
429,20030606,10056.94198,0.08
429,20040623,10056.94198,0.08
429,20050816,13576.87168,0.108
429,20060814,18102.49557,0.144
429,20070714,19233.90154,0.153
429,20080628,27153.74336,0.216
429,20090811,11314.05973,0.09
429,20100713,11314.05973,0.09
429,20110714,11314.05973,0.09
429,20120712,5657.029866,0.045
429,20130522,5971.309303,0.0475
429,20140605,5971.309303,0.0475
429,20150603,11942.61861,0.095
429,20160510,18856.76622,0.15
429,20170603,70251.08583,0.336
429,20180531,105794.79,0.506
429,20190605,117503.3043,0.562
429,20200729,88232.01852,0.422
430,NaN,NaN,0
430,NaN,NaN,0
430,NaN,NaN,0
430,NaN,NaN,0
430,NaN,NaN,0
430,19961224,0,0
430,19990421,0,0
430,20030614,367.2,0.02
430,20090604,0,0
430,20170518,2695.015252,0.084
488,NaN,NaN,0
488,NaN,NaN,0
488,NaN,NaN,0
488,NaN,0,0
488,20010814,9974.754482,0.22
488,20030515,0,0
488,20040803,7181.823224,0.08
488,20050514,3590.915652,0.04
488,20060629,14618.23114,0.108
488,20070621,18428.53616,0.108
488,20080703,24571.38155,0.144
488,20090709,9279.206735,0.045
