Date,CI005001.WI,CI005002.WI,CI005003.WI,CI005004.WI,CI005005.WI,CI005006.WI,CI005007.WI,CI005008.WI,CI005009.WI,CI005010.WI,CI005011.WI,CI005012.WI,CI005013.WI,CI005014.WI,CI005015.WI,CI005016.WI,CI005017.WI,CI005018.WI,CI005019.WI,CI005020.WI,CI005021.WI,CI005022.WI,CI005023.WI,CI005024.WI,CI005025.WI,CI005026.WI,CI005027.WI,CI005028.WI,CI005029.WI,CI005030.WI
2020-12-07,2292.4070,1728.5662,4983.7289,2355.0186,1433.6882,5547.2853,3132.7303,8884.5249,4017.1983,6451.3772,7866.7999,8913.5588,8653.8892,4347.6532,12982.2473,18212.5370,3084.5674,14759.7252,32579.5782,7305.5297,8166.9705,11035.3096,6562.1428,1916.3142,8402.6287,4512.2739,6345.6772,2784.8810,3563.4651,1036.1616
2020-12-08,2278.5447,1722.0365,4997.1492,2348.9958,1417.9787,5564.7489,3114.3194,8838.7604,3991.7207,6423.4733,7938.8398,8884.6042,8760.1239,4328.5789,12965.8138,17941.5613,3080.6646,14735.0823,32994.0466,7231.8571,8115.2029,10936.0334,6529.7609,1902.6311,8407.8221,4507.7152,6343.0707,2783.3572,3563.1433,1031.3220
2020-12-09,2244.1165,1756.5011,4932.1470,2327.7036,1409.4590,5489.8277,3077.4672,8700.1503,3921.8064,6319.4566,7835.6578,8690.7852,8518.9863,4215.6497,12698.0398,17339.2982,3034.5346,14519.8454,32817.9223,7080.3319,8111.7209,10720.1306,6435.4883,1862.0489,8249.9805,4410.0715,6211.6208,2718.4828,3511.8435,1002.5994
2020-12-10,2246.4770,1757.8244,4869.8533,2318.7174,1439.4341,5483.5333,3073.8392,8713.1313,3922.1510,6341.3363,7938.2393,8726.6167,8418.7044,4220.7315,12905.6650,17443.2361,3027.8123,14666.5491,32868.7566,6999.9677,8064.8380,10689.4880,6420.3947,1854.4588,8286.3844,4388.4713,6175.3591,2721.3233,3508.9859,1003.8613
2020-12-11,2258.6254,1755.9909,4787.0234,2292.6455,1423.9683,5408.8965,3037.8084,8639.6805,3860.9699,6269.2160,7837.2763,8565.1092,8373.5978,4142.3168,12728.6193,17398.4440,2999.6775,14549.9198,32724.8360,6916.8086,7968.5745,10540.0935,6344.6650,1832.1346,8161.2208,4334.8740,6054.4761,2647.6373,3472.9950,996.4191
2020-12-14,2241.9440,1659.4295,4831.7449,2296.7940,1395.3251,5456.1340,3034.9123,8651.4962,3904.4479,6345.6151,7997.8845,8739.1253,8511.6710,4190.0255,13019.7867,17346.7978,3002.4718,14722.3262,33426.3930,7077.6645,8058.5555,10594.6071,6418.8614,1832.9991,8201.6587,4338.9008,6100.5845,2656.7270,3461.6929,997.6601
2020-12-15,2216.9096,1661.6099,4816.6156,2291.1399,1394.3879,5485.0838,3031.2745,8731.4879,3912.1352,6346.6367,8134.2903,8749.9835,8638.9131,4168.8012,13172.5017,17355.6727,3002.9949,14973.0328,33324.5764,7002.0666,7994.8570,10537.2122,6356.3311,1827.6915,8181.7354,4339.0346,6145.9632,2672.3652,3433.0233,991.9901
2020-12-16,2219.8575,1653.3238,4816.7724,2289.1431,1389.7951,5467.1148,3008.7040,8665.3603,3882.4824,6321.9518,8158.4996,8669.3024,8497.8751,4142.7531,13344.2895,17521.4586,2965.9952,14984.1704,33933.8876,6970.2445,8004.5417,10515.1724,6331.6568,1834.4675,8074.0701,4251.1227,6058.9258,2622.6018,3390.6541,972.6146
2020-12-17,2254.6793,1694.7002,5023.8220,2307.4476,1427.4585,5522.4789,3024.1342,8719.6273,3910.9914,6384.8128,8183.0963,8602.1041,8511.8164,4160.7390,13470.8508,17819.5151,2960.8913,15305.9475,34351.3327,6973.1477,8047.7612,10764.0556,6374.6960,1856.1342,8110.2672,4276.3931,6129.4955,2620.0561,3440.3592,988.3691
2020-12-18,2255.7326,1789.3670,5119.0434,2314.8315,1457.9573,5526.0680,3031.2531,8763.8678,3889.3562,6330.7797,8345.4881,8596.2455,8644.3166,4129.7886,13119.1133,17767.8176,2932.8996,15181.7590,34016.2585,6891.1659,7944.9090,10643.2838,6323.3710,1853.3838,8063.2302,4242.6796,6069.3572,2635.4053,3458.7394,975.4010
2020-12-21,2248.5198,1799.9761,5253.0376,2316.2542,1478.3075,5654.0338,3023.2827,8794.4106,3918.4720,6407.0082,8812.8105,8944.9974,8945.7564,4142.5193,13437.4016,17717.8513,2936.4225,15389.1337,34295.4391,7043.6356,7918.1921,10661.4425,6296.6363,1856.6959,8215.3970,4258.7121,6144.7224,2651.6449,3488.4272,974.2260
2020-12-22,2188.8922,1704.0210,5012.1012,2268.4540,1426.9371,5517.0311,2953.8772,8645.9074,3839.2999,6305.9095,8639.2984,8778.9470,8614.3526,4090.2631,13594.3395,17644.4808,2926.9710,15318.0534,34591.2334,6878.1245,7788.2397,10253.9928,6231.2801,1843.1906,8011.5420,4136.1626,5966.5875,2598.6229,3443.2919,938.8705
2020-12-23,2198.0384,1738.9866,5081.6225,2287.2323,1436.9890,5534.6049,2954.2861,8637.0649,3813.8356,6385.2780,8971.5382,9192.1251,8779.5213,4118.0264,13858.2910,17913.4560,2900.4335,15230.4923,34359.5962,6943.4378,7807.9022,10334.8781,6203.5784,1849.2550,8194.8588,4167.0696,5987.6845,2591.6330,3462.7247,934.3929
2020-12-24,2237.2218,1758.1926,5076.9197,2269.3684,1428.2308,5462.8268,2920.4856,8666.5302,3759.6746,6320.9235,8894.9994,9313.5923,8623.2715,4019.3712,13855.9438,17946.8631,2843.0148,15133.6020,33753.2864,6952.8640,7844.9869,10247.1004,6130.2731,1836.2480,8139.7741,4075.9517,5855.3144,2523.9402,3394.7992,897.9714
2020-12-25,2272.0674,1804.6701,5320.6704,2332.0054,1456.2762,5565.2747,2942.7489,8780.1998,3774.2669,6426.1449,9159.0103,9418.4129,8642.2717,3998.9448,14101.2162,17965.5492,2864.2650,15379.8574,33766.2862,6909.0258,7858.2610,10258.1021,6143.2615,1860.8646,8129.2544,4074.7017,5873.6856,2509.2428,3422.1719,905.8451
2020-12-28,2254.2990,1822.9829,5361.6522,2333.5642,1436.8056,5513.5994,2904.8077,8719.8377,3751.6421,6394.3379,9139.4852,9381.9147,8761.7257,3933.3831,13978.5228,18273.9185,2866.1064,15231.1681,34719.0984,7078.4835,7906.3242,10276.1400,6107.4145,1851.1896,8025.7804,3999.9658,5819.3564,2471.0805,3393.6173,884.2381
2020-12-29,2250.5460,1746.1101,5110.0130,2297.0067,1414.9325,5462.1057,2912.6254,8767.3693,3753.4229,6331.1614,8740.8226,9302.3335,8479.0141,3941.9782,13828.4051,18133.2802,2878.1156,15074.3459,34498.0287,6962.4572,7921.4631,10335.9777,6161.3351,1866.3679,8054.5023,4170.7099,5937.2930,2522.4335,3396.2044,904.5949
2020-12-30,2264.9564,1771.7809,5221.6636,2301.4512,1430.5476,5516.0923,2906.7247,8754.7869,3779.6976,6433.7975,8996.8482,9514.6511,8671.6738,3939.4523,14048.5050,18248.5915,2881.9419,15266.2769,35437.0415,6972.0331,7941.5338,10443.5892,6139.5747,1871.8728,8166.1874,4152.9293,6032.3921,2544.2657,3403.9728,908.3525
2020-12-31,2282.7050,1760.9771,5299.2868,2304.0024,1439.1777,5593.7468,2931.1422,8900.3255,3842.8975,6525.7536,9215.7813,9939.3698,8806.2383,4013.4226,14808.9908,18636.0273,2905.7649,15444.8648,36074.0743,7032.4355,8023.9916,10770.5632,6215.3075,1898.9889,8276.4810,4184.9571,6239.2046,2580.9698,3429.7458,933.9992
2021-01-04,2287.5324,1794.9933,5581.8005,2305.8904,1466.8817,5747.0732,2932.8685,9042.5615,3896.9578,6620.8258,9871.5557,10584.6560,9000.0759,4010.5681,15036.3456,18907.5423,2896.8246,15443.0505,36864.0666,7516.5450,7884.4230,10710.0378,6065.3313,1925.1604,8387.2592,4222.5776,6376.9260,2602.2054,3473.1305,943.8264
2021-01-05,2338.5671,1754.5592,5639.0860,2276.2728,1462.8210,5848.6525,2927.5121,9038.7740,3938.7226,6676.1202,9889.3643,10667.0519,8996.4366,4039.0889,15040.2371,19427.8751,2880.5793,15695.9424,38559.2015,7810.9532,7790.4952,10653.1603,6052.8593,1948.3802,8704.5785,4269.4306,6397.6837,2578.8098,3459.1375,928.4063
2021-01-06,2391.5035,1746.2191,5673.5105,2294.0007,1461.0097,5818.7161,2954.2020,9285.9191,3934.8936,6667.6916,9872.6224,10839.5830,8875.2210,4025.2199,14776.1765,19243.2871,2879.9289,15907.3547,38953.8311,7826.2763,7971.8648,10696.6182,6074.1882,1925.7023,8575.8203,4195.1300,6289.2906,2559.7812,3428.6825,913.8995
2021-01-07,2408.7146,1771.3712,5895.2577,2258.3639,1489.3772,5860.3660,2894.6990,9338.5432,3905.9239,6763.1382,10119.3990,11050.1845,8992.7136,3953.0119,15354.3975,19603.2881,2795.3868,15870.5471,39420.6745,7849.7059,8061.4584,10754.4151,5989.6111,1906.1288,8569.1719,4082.6456,6145.0937,2489.1127,3360.2790,882.4404
2021-01-08,2406.2350,1777.3346,5873.8029,2273.4376,1490.9007,5843.2755,2913.9191,9344.6590,3897.6946,6675.0003,9968.7312,10736.7609,9122.5431,4007.7185,14797.9993,19527.6102,2807.8694,15868.2816,38379.1086,7647.0016,8102.5180,10710.7068,6062.4015,1917.3692,8631.6080,4166.4351,6220.8297,2576.5827,3347.7394,894.8209
2021-01-11,2403.4520,1706.0386,5595.6959,2230.5497,1451.7677,5747.8717,2859.8984,9311.9589,3831.4947,6633.1465,9548.4943,10418.1794,9277.7451,3927.6909,14834.4415,19072.3932,2766.2092,15656.0253,37567.4300,7308.4501,8192.2707,10467.1157,6028.8923,1886.6317,8722.9149,4204.8232,6184.1874,2583.4557,3279.6601,875.3704
2021-01-12,2469.4574,1723.4866,5732.7611,2229.6993,1469.8399,5815.9350,2899.9593,9559.4803,3922.7958,6859.2771,9792.2721,10827.1450,9299.0047,3945.0682,15478.8639,19694.1770,2778.1538,15889.7541,38583.0752,7393.5445,8304.1301,10995.7175,6027.7089,1897.8722,8923.1853,4238.8888,6338.1199,2568.3329,3307.0927,893.6313
2021-01-13,2487.0577,1721.4067,5589.9047,2243.7092,1469.5149,5775.4230,2954.6498,9587.5532,3854.2741,6846.3634,9579.6575,10659.0785,9272.8910,3915.3623,14900.1042,19711.2829,2738.7700,15627.4950,38299.0138,7254.1185,8302.2289,10773.1379,6041.8462,1919.5765,9018.4900,4292.2156,6283.8682,2547.9682,3278.6816,870.8185
2021-01-14,2452.1900,1692.2683,5462.2494,2237.1347,1489.4593,5730.7920,3006.1758,9443.6850,3865.8937,6773.0273,9326.2239,10063.7611,9043.3233,3905.6024,14265.1659,19180.5370,2740.6663,15496.0291,37378.8013,7038.4287,8298.1180,10556.4511,6096.4248,1892.5630,9007.2058,4350.4650,6291.4369,2546.4259,3275.7397,877.5666
2021-01-15,2458.1333,1729.5280,5548.0303,2244.4235,1466.7442,5787.5920,2980.0442,9452.0581,3932.0434,6789.9362,9420.4851,10023.0857,9080.9406,3953.3815,14152.9704,19177.2740,2778.5449,15511.6557,36527.0948,7010.8856,8532.4469,10649.9892,6119.3021,1888.0927,8899.0820,4282.2337,6260.4387,2557.3995,3318.9441,889.0417
2021-01-18,2548.8602,1761.3958,5649.1324,2247.7091,1463.6765,5929.7701,2983.1025,9585.5619,3996.6754,6893.2888,9552.1759,10232.3784,9101.2752,3993.9607,14001.7048,19353.3379,2791.2399,15587.0157,36267.5144,7143.3592,8700.3546,10681.9634,6234.0611,1910.1718,9188.4689,4394.7979,6448.7800,2603.7183,3357.4902,887.5061
2021-01-19,2551.5763,1765.0527,5481.0587,2265.1825,1458.2509,5909.9487,2977.1643,9489.3506,3974.3729,6751.2681,9377.3980,10007.5112,9007.4383,4051.8498,13816.3742,18810.2477,2825.1986,15371.8691,35559.9092,7009.8432,8706.5335,10692.9620,6359.4427,1906.1382,8976.5641,4354.6059,6417.9386,2608.3982,3358.1552,892.8096
2021-01-20,2571.1381,1774.8108,5627.5327,2240.4740,1509.7794,5996.3132,2958.5863,9509.2579,3978.0826,6820.9637,9737.2293,10201.1449,9223.0645,4060.5603,14093.8827,18785.2868,2822.4639,15824.9838,35893.1658,7019.4204,8615.6681,10587.9282,6255.3754,1907.7302,9052.3533,4344.8737,6454.4614,2600.5804,3342.0095,889.2636
2021-01-21,2629.5784,1805.2145,5826.5684,2239.5534,1516.6231,6091.2387,2957.7005,9543.8873,4010.7579,6937.3666,10011.4212,10293.9200,9349.7198,4054.0479,13933.7476,19206.7246,2831.9776,16142.9427,36700.3202,7083.1891,8660.6020,10600.6013,6202.8221,1939.6836,9156.5568,4326.3707,6599.6561,2633.6168,3381.3565,898.7866
2021-01-22,2640.8511,1761.5938,5867.1489,2211.6239,1501.4192,6115.7718,2908.0103,9600.2032,4036.8722,6951.1764,10294.0304,10313.3817,9401.4825,4019.0831,14390.3363,19139.4498,2814.6892,16772.2300,36680.1894,6951.8407,8505.3835,10390.7149,6051.8403,1939.7841,9094.4568,4218.6712,6512.5029,2606.8241,3328.3298,881.3257
2021-01-25,2625.7196,1743.5291,5952.1858,2197.8082,1496.1755,6138.6842,2877.8414,9527.2157,4027.5916,6963.7844,10228.9662,10291.5171,9438.5269,3952.3150,15162.8803,19250.2933,2775.1727,16818.0711,38427.1225,6978.3788,8526.6222,10400.5383,5985.8348,1930.7486,9006.7866,4146.5740,6435.8814,2571.8261,3267.8943,866.7508
2021-01-26,2589.0484,1756.5687,5875.8665,2190.4923,1499.9705,6041.4456,2867.2171,9372.0256,4001.1898,6820.6359,10067.5446,9611.5000,9280.6312,3910.4024,14966.4154,18665.2365,2762.1283,16298.1317,37624.7745,7150.0214,8490.6340,10111.1886,5986.5093,1923.5978,8806.7354,4112.2058,6267.0833,2542.5202,3230.2735,853.9372
2021-01-27,2584.4554,1754.9594,5843.9645,2201.2222,1502.0426,6071.8052,2872.4172,9412.2370,4044.2573,6865.5653,10333.9395,9575.6730,9361.2939,3919.7072,15171.6763,18741.6365,2752.5980,16203.0627,36683.4769,7259.6295,8602.4346,10112.3221,5939.4294,1936.2982,8815.6699,4122.0232,6275.5370,2621.9421,3225.3149,856.5501
2021-01-28,2491.1680,1706.4335,5651.8710,2215.7781,1471.0583,5920.3130,2844.3247,9192.1677,3958.5448,6652.4829,9852.9044,9409.8136,9089.5216,3887.0140,14905.0709,18141.7741,2724.2119,15754.0524,36189.2352,7126.8916,8518.1261,9997.6776,5835.9018,1892.7212,8444.5791,3991.1375,6112.5704,2608.2911,3197.3430,870.0648
2021-01-29,2474.8396,1653.1187,5549.2659,2191.2981,1437.8662,5883.3605,2820.2329,9181.2396,3947.0524,6612.4469,9587.5384,9108.7584,9054.1982,3827.9706,15182.9764,18076.6947,2694.3931,15623.9347,36583.4114,6932.1176,8537.4995,9856.7453,5733.2155,1890.8743,8366.3906,3926.8484,6048.6448,2567.8725,3170.4728,855.8554
2021-02-01,2567.9237,1675.2283,5596.0301,2184.0700,1437.2103,6078.0356,2850.8069,9319.3309,4047.0431,6689.4586,9533.2539,9054.8693,9044.6335,3828.9189,15640.3583,18248.6341,2718.7554,15910.7866,36588.8533,7100.3173,8732.9738,9809.2037,5762.6565,1887.6245,8442.2416,3901.1071,6124.1516,2584.1639,3153.9043,855.2638
2021-02-02,2623.1878,1660.8405,5742.2484,2180.8754,1451.6442,6182.7036,2862.6354,9467.9434,4100.4442,6789.6764,9765.8124,9224.8619,9483.4857,3881.3001,16381.4331,18657.2532,2708.0927,16108.2096,37728.7034,7096.7499,8623.8476,9764.9605,5793.1936,1880.5893,8536.1729,3907.0994,6198.1537,2569.3770,3178.2030,848.5977
2021-02-03,2636.5463,1650.6687,5764.6546,2150.3045,1464.2480,6148.9439,2814.0467,9402.1409,4134.0980,6739.5313,9757.7148,8908.6150,9372.5680,3841.3968,16558.6524,18440.8709,2697.8465,16142.5857,37855.0693,7319.2867,8760.7829,9648.0706,5729.7644,1852.7368,8239.2846,3821.6584,6033.4352,2548.1225,3160.7206,825.2942
2021-02-04,2628.5016,1646.1936,5538.0748,2124.5618,1443.1659,6119.3938,2758.1109,9342.3413,4105.9879,6615.0049,9706.3517,8795.2059,9266.1953,3769.5535,16171.3582,18305.1451,2666.8123,15911.4592,38701.5955,7214.2274,8799.0890,9614.5087,5665.6188,1831.0972,8179.9859,3781.4104,5908.0511,2461.2087,3114.9950,810.2294
2021-02-05,2526.8602,1591.7063,5302.0144,2110.7472,1428.4302,5888.2670,2762.8391,9246.6679,4048.4784,6509.3906,9535.7173,8632.6618,8977.4982,3733.5041,16699.9881,18443.2744,2676.1585,16206.8381,38885.1940,7202.4251,9066.1652,9589.6694,5768.1345,1831.6671,7944.0820,3721.4518,5798.2638,2433.9689,3119.2580,800.9386
2021-02-08,2622.2801,1624.2320,5512.1386,2115.7145,1428.1664,6064.2848,2775.8517,9595.4578,4081.5166,6669.6753,9738.1281,8647.2570,9083.1314,3739.2117,17119.3289,18460.0435,2661.9472,16456.0152,39325.5288,7455.9224,9102.1553,9533.7467,5784.6838,1844.5530,8030.3705,3765.1583,5859.2323,2449.1872,3101.9194,791.7753
2021-02-09,2754.1140,1660.8032,5783.5442,2124.8697,1451.4691,6273.2120,2819.0077,9775.0500,4115.9004,6857.9613,10048.0014,9100.9560,9266.1603,3795.5347,17249.5791,18940.3400,2693.5373,16815.7512,40448.0164,7549.9779,9088.2712,9643.4657,5780.7314,1864.0098,8249.9065,3824.2775,6028.9566,2486.0602,3142.2878,803.5390
2021-02-10,2791.8534,1654.3404,5918.5432,2141.9720,1457.4991,6367.6048,2822.9846,9829.1824,4158.5750,6925.3418,10223.3123,9075.1358,9395.4343,3796.1920,18054.8941,19475.6871,2714.3740,17238.5325,42046.4301,7720.3987,9048.6983,9692.6991,5775.4665,1908.5420,8402.5747,3881.9931,6122.8400,2499.0442,3156.9224,809.1504
2021-02-18,2877.6225,1755.6052,6323.7446,2174.4685,1528.5769,6500.5887,2878.3658,9914.5920,4208.1932,6963.7402,10131.0008,9055.3698,9407.2791,3894.7099,17849.9272,18721.2882,2790.0073,16675.2401,40400.6283,7670.3017,9194.3492,9906.9358,5961.5817,1946.0726,8435.4664,3963.4074,6192.8738,2553.5465,3234.8960,847.0606
2021-02-19,2831.4723,1830.8402,6380.2985,2222.1644,1544.8432,6497.0337,2984.5321,9997.1725,4246.0054,6956.2479,9986.5176,9097.2886,9412.3248,3998.1744,17641.5508,18743.0100,2857.3978,16716.7449,40694.6847,8091.2355,9151.3318,10158.5217,6045.0403,1982.8631,8514.6032,4045.3901,6237.5417,2612.8839,3349.4475,880.7501
2021-02-22,2919.5874,1869.6677,6688.7879,2234.1842,1634.1211,6524.4934,3024.4494,9853.2431,4199.8858,6851.3103,9749.0554,8825.2664,9103.9371,4023.6949,16620.6774,17718.6573,2879.1586,16141.4685,38016.3053,8150.8441,9019.8380,10017.6050,6076.0499,1964.3318,8346.4460,4035.8275,6088.0176,2574.6101,3420.1766,887.1518
2021-02-23,2876.5366,1812.6289,6582.4089,2233.3242,1616.8412,6447.2246,2986.8803,9677.6098,4183.2226,6853.2645,9713.8449,9044.6530,8900.9338,3980.9471,16446.1487,17660.3294,2877.0540,16122.9712,38004.3005,7882.2817,9103.5040,10065.2780,6029.5725,1971.9557,8324.2849,4001.6886,6046.2478,2526.8335,3420.7847,875.6978
2021-02-24,2743.5610,1791.9064,6294.4923,2224.3492,1579.9972,6300.1637,2972.4195,9485.5234,4103.4443,6751.3692,9334.0728,9039.2742,8670.2641,3957.1675,15944.7580,17955.7790,2842.6184,15612.4932,36192.8158,7819.0413,8940.5487,10011.4681,6058.4392,1944.7020,8267.9324,4003.8571,5991.4058,2532.1961,3412.0260,886.9520
2021-02-25,2756.9156,1794.4590,6243.5826,2226.6962,1602.6157,6236.0663,3026.6017,9626.2548,4078.0952,6753.0055,9191.2983,9184.3885,8626.6114,3941.2856,15963.9258,18025.0860,2829.0278,15570.7750,35656.7576,7792.6881,9085.1547,10215.4651,6430.4914,1964.7295,8195.0405,3967.0528,5897.8118,2516.2455,3400.2273,886.0431
2021-02-26,2650.9512,1728.2255,5970.5471,2231.2468,1562.7932,6121.3959,2985.7671,9444.3976,4005.8922,6650.2798,9037.4330,8881.6479,8470.3647,3891.9215,15494.3440,17782.6619,2820.7926,15348.6582,34924.8297,7601.3005,8771.3131,10018.9430,6304.6190,1932.3862,8080.9586,3957.3070,5829.7420,2485.0502,3367.1869,880.2835
2021-03-01,2696.9966,1761.5524,6156.5697,2251.4928,1626.2947,6308.9046,3029.0568,9689.4687,4098.1890,6889.7012,9387.7450,9051.1087,8684.1481,3966.7938,16102.4045,18043.3791,2880.0142,15561.4028,35375.3755,7739.9885,8754.7523,9939.0765,6359.0792,1942.2262,8365.1685,4030.4905,5960.9667,2559.7879,3398.5035,893.1477
2021-03-02,2628.1353,1780.5139,5931.6984,2288.4466,1618.6312,6189.1777,2993.4521,9718.9684,4060.1101,6832.3242,9434.3531,9091.3876,8670.3707,3940.9285,15943.4793,18070.5028,2861.7031,15271.3362,34270.3567,7673.7198,8678.0451,9825.0970,6308.0900,1911.5175,8413.9817,3995.1788,5912.7718,2522.5292,3374.7691,895.6708
2021-03-03,2654.9524,1847.2763,6160.3568,2313.9945,1738.5300,6276.1540,3041.0889,9810.5515,4127.7783,6897.9140,9414.6146,9074.5154,8756.3193,3973.7675,16211.3556,18042.7029,2900.1705,15494.5579,35110.7653,7809.1623,9067.2184,10076.0274,6357.3368,1934.4344,8475.5696,4029.9902,5973.8930,2554.0517,3424.9209,905.7475
2021-03-04,2623.6540,1847.0327,5927.3971,2328.3216,1761.2590,6060.2736,3041.0106,9613.8123,4042.2613,6705.3165,8887.7710,8945.7657,8500.9734,3940.8928,15686.9855,17491.4326,2876.6544,14963.6030,33388.9737,7654.7074,9003.9168,9964.4442,6276.8022,1910.7075,8240.5766,3956.8609,5822.1896,2517.6121,3395.4525,898.3774
2021-03-05,2650.7876,1809.9630,5742.6454,2324.5106,1681.5638,6028.5918,3057.6991,9469.3703,4073.4183,6717.8140,8914.1040,8790.4586,8574.8157,3979.5768,15545.1910,17430.1721,2884.5892,15007.4932,33704.7357,7571.7749,8940.1544,9980.6354,6182.4659,1907.1409,8281.7328,3998.7497,5890.9472,2553.3570,3429.8933,906.0321
2021-03-08,2612.7494,1801.2835,5592.7518,2341.4582,1674.7831,5925.2343,3045.7854,9311.9958,3984.8032,6526.9754,8496.7508,8225.8373,8243.3766,3935.2036,14547.1071,16891.6224,2845.9109,14293.0677,31846.1035,7326.7331,8793.7919,9917.9751,6122.7105,1861.6305,8055.4579,3967.5724,5717.2527,2515.6704,3389.9496,888.0531
2021-03-09,2505.0152,1783.0189,5497.9896,2294.7999,1685.9613,5758.2557,3034.7055,9048.5993,3894.3557,6310.7660,8271.6092,7809.4535,8019.3108,3861.6823,14669.5556,16632.4337,2815.5239,13891.4546,31135.5015,7118.4336,8627.8150,9741.9268,6045.9995,1869.3546,7719.8865,3868.8638,5548.4357,2480.8159,3336.2173,867.5360
2021-03-10,2477.5329,1795.6932,5493.3776,2279.4251,1658.6640,5770.6462,2978.2010,9117.6963,3875.5700,6290.1496,8387.1853,7755.0728,8107.5175,3841.3692,15050.0266,16831.0094,2784.6626,14095.5542,31819.8287,7084.3304,8603.8229,9644.0525,5974.4480,1860.0320,7698.4111,3806.6978,5488.0589,2445.6097,3288.1935,850.7328
2021-03-11,2555.1623,1834.2844,5832.5195,2333.1794,1744.3007,5908.5481,3029.7467,9401.0927,3958.4629,6410.7595,8686.7120,7899.2825,8280.9658,3864.2797,15303.5782,17074.7627,2810.1667,14401.3074,32946.4744,7186.2418,8870.5336,9855.6588,6059.3400,1895.7567,7839.3715,3853.6962,5579.8842,2458.9456,3351.5529,865.1545
2021-03-12,2602.5038,1862.1956,5776.3843,2431.4757,1757.2021,5953.5553,3077.7872,9553.0019,3961.6721,6419.7420,8867.1396,7845.2956,8302.4973,3862.8731,15511.5783,17094.1646,2818.2001,14430.5812,32795.1884,7196.8365,8966.1003,9831.5796,6144.7444,1908.0931,7749.1970,3826.3522,5513.7914,2443.5542,3357.2957,860.8922
2021-03-15,2564.6203,1894.6169,5796.7228,2418.5026,1773.7092,5911.9312,3112.1349,9430.3776,3916.1301,6320.5630,8514.7642,7793.8497,8143.8439,3904.6611,15219.2468,16623.5675,2819.5262,13974.2716,31640.8181,7034.6243,9036.7583,9708.9736,6132.9226,1928.0282,7533.5738,3731.6704,5405.5309,2410.8459,3366.9540,851.5156
2021-03-16,2555.8146,1862.3285,5699.0657,2462.9024,1746.3126,5960.3883,3142.0802,9480.1914,3949.2172,6351.0885,8656.1237,7804.1780,8202.5523,3942.6611,15292.4549,16867.8102,2867.4985,14149.2251,32385.7943,7027.1351,9146.2521,9764.7455,6318.9536,1951.8844,7490.7925,3777.9782,5449.7405,2433.3089,3401.6107,861.3196
2021-03-17,2558.1613,1878.8224,5724.3347,2405.2601,1730.9309,6016.2433,3111.3562,9547.0499,4004.9331,6423.3296,8738.3247,7924.8508,8243.0792,3966.0175,15618.7786,17247.2644,2870.6366,14269.0670,32746.4291,7248.1937,9005.1526,9636.0349,6300.8955,1958.5724,7632.8816,3828.9063,5494.6009,2448.7599,3403.0086,865.8867
2021-03-18,2610.9452,1857.2392,5731.3572,2419.3051,1758.2248,6088.4546,3107.4604,9617.9588,4122.3975,6475.9191,8833.8516,8009.9435,8251.0636,3964.1143,15824.9899,17480.8098,2918.0827,14534.1262,33456.2815,7217.6730,9033.3680,9559.7963,6300.4297,1951.3146,7608.3364,3791.2783,5512.5887,2443.8874,3383.9617,857.1027
2021-03-19,2502.2332,1834.9116,5627.7277,2433.7069,1748.3253,5938.5992,3079.0276,9430.6277,4083.1643,6402.9396,8589.8107,8094.9937,8079.3177,3935.8444,15453.1379,17078.4184,2897.8035,14316.3632,32572.1039,7053.9582,8762.4248,9435.1632,6161.7424,1912.5788,7479.5497,3750.4641,5437.0668,2402.3444,3392.0029,851.5956
2021-03-22,2475.4015,1847.6546,5652.3911,2546.8605,1757.7660,5969.5956,3152.9055,9487.7014,4133.8515,6513.2949,8737.8588,8149.8363,8209.0014,3987.0766,15692.5731,17096.1650,2927.5424,14441.4999,32514.1943,7135.4802,8947.3978,9530.3607,6226.4169,1935.5911,7596.8500,3777.6410,5551.9326,2438.9634,3437.8415,864.8662
