ticker,industry,included,excluded
600687.SH,6245,20010120,20050330
600687.SH,6245,20050331,20090330
600687.SH,6220,20090331,20090802
600687.SH,6240,20090803,20121206
600687.SH,6220,20121207,20130228
600687.SH,6225,20130301,null
600688.SH,6215,19930726,20150322
600688.SH,6210,20150323,null
600689.SH,6225,19931108,null
600690.SH,6225,19931119,null
600691.SH,6215,19931119,20130131
600691.SH,6215,20130201,null
600692.SH,6220,19931119,20140504
600692.SH,6240,20140505,20170301
600692.SH,6260,20170302,null
600693.SH,6225,19931122,null
600694.SH,6225,19931122,null
600695.SH,6230,19931122,20160427
600695.SH,6240,20160428,null
600696.SH,6225,19931206,20020406
600696.SH,6240,20020407,20150617
600696.SH,6245,20150618,20170327
600696.SH,6220,20170328,null
600697.SH,6225,19931206,null
600698.SH,6225,19931206,20130228
600698.SH,6225,20130301,null
600699.SH,6215,19931206,20120214
600699.SH,6225,20120215,null
600700.SH,6225,19960430,null
600701.SH,6220,19960528,20100428
600701.SH,6230,20100429,20121203
600701.SH,6225,20121204,20161017
600701.SH,6245,20161018,null
600702.SH,6230,19960524,null
600703.SH,6230,19960528,20010728
600703.SH,6230,20010729,20080625
600703.SH,6245,20080626,null
600704.SH,6220,19960606,null
600705.SH,6220,19960516,20070427
600705.SH,6220,20070428,20120823
600705.SH,6240,20120824,null
600706.SH,6245,19960516,20020426
600706.SH,6230,20020427,20120819
600706.SH,6225,20120820,null
600707.SH,6245,19960520,null
600708.SH,6220,19960606,20150518
600708.SH,6240,20150519,20170301
600708.SH,6260,20170302,null
600709.SH,6230,19960618,null
600710.SH,6220,19960701,20160922
600710.SH,6220,20160923,null
600711.SH,6220,19960531,20020228
600711.SH,6245,20020301,20071116
600711.SH,6220,20071117,null
600712.SH,6225,19960626,null
600713.SH,6235,19960701,null
600714.SH,6215,19960606,20070825
600714.SH,6215,20070826,20091105
600714.SH,6210,20091106,20150323
600714.SH,6215,20150324,null
600715.SH,6225,19960701,20140504
600715.SH,6220,20140505,20150629
600715.SH,6225,20150630,null
600716.SH,6215,19960702,20100110
600716.SH,6240,20100111,20170301
600716.SH,6260,20170302,null
600717.SH,6220,19960614,null
600718.SH,6245,19960618,null
600719.SH,6255,19960716,null
600720.SH,6215,19960716,null
600721.SH,6225,19960626,20030418
600721.SH,6245,20030419,20050827
600721.SH,6225,20050828,20110103
600721.SH,6210,20110104,20160607
600721.SH,6235,20160608,null
600722.SH,6215,19960626,null
600723.SH,6225,19960716,null
600724.SH,6225,19960716,20010809
600724.SH,6220,20010810,20100330
600724.SH,6240,20100331,20170301
600724.SH,6260,20170302,null
600725.SH,6215,19960702,20170307
600725.SH,6210,20170308,null
600726.SH,6255,19960701,null
600727.SH,6215,19960702,null
600728.SH,6230,19960716,20010405
600728.SH,6245,20010406,20150325
600728.SH,6245,20150326,null
600729.SH,6225,19960702,null
600730.SH,6220,19960726,20190710
600730.SH,6225,20190711,null
600731.SH,6215,19960802,null
600732.SH,6220,19960816,20040426
600732.SH,6240,20040427,20170301
600732.SH,6260,20170302,20190911
600732.SH,6245,20190912,null
600733.SH,6220,19960816,20090826
600733.SH,6240,20090827,20170301
600733.SH,6260,20170302,20180612
600733.SH,6225,20180613,null
600734.SH,6245,19960808,20090831
600734.SH,6240,20090901,20140831
600734.SH,6245,20140901,null
600735.SH,6230,19960726,20070830
600735.SH,6220,20070831,20140504
600735.SH,6225,20140505,null
600736.SH,6240,19960815,20170301
600736.SH,6260,20170302,null
600737.SH,6230,19960731,null
600738.SH,6225,19960802,null
600739.SH,6225,19960819,null
600740.SH,6210,19960808,null
600741.SH,6220,19960826,20090830
600741.SH,6225,20090831,null
600742.SH,6225,19960826,null
600743.SH,6255,19960909,20050826
600743.SH,6220,20050827,20090308
600743.SH,6240,20090309,20170301
600743.SH,6260,20170302,null
600744.SH,6255,19960905,null
600745.SH,6225,19960828,20030430
600745.SH,6245,20030501,20060427
600745.SH,6225,20060428,20090414
600745.SH,6240,20090415,20151225
600745.SH,6245,20151226,null
600746.SH,6215,19960918,null
600747.SH,6245,19960916,20100428
600747.SH,6240,20100429,20170301
600747.SH,6260,20170302,null
600748.SH,6215,19960925,20030426
600748.SH,6240,20030427,20170301
600748.SH,6260,20170302,null
600749.SH,6225,19961015,20040403
600749.SH,6225,20040404,20060830
600749.SH,6220,20060831,20100103
600749.SH,6225,20100104,null
600750.SH,6235,19960923,null
600751.SH,6220,19960909,20180420
600751.SH,6245,20180421,null
600752.SH,6235,19960925,20030429
600752.SH,6230,20030430,null
600753.SH,6225,19960927,20060825
600753.SH,6240,20060826,20170301
600753.SH,6260,20170302,20180227
600753.SH,6220,20180228,null
600754.SH,6225,19961011,null
600755.SH,6220,19961003,null
600756.SH,6225,19960923,20010717
600756.SH,6245,20010718,null
600757.SH,6225,19961003,20120322
600757.SH,6225,20120323,null
600758.SH,6220,19961029,20070731
600758.SH,6255,20070801,null
600759.SH,6230,19961008,20071114
600759.SH,6240,20071115,20140504
600759.SH,6220,20140505,20150419
600759.SH,6210,20150420,null
600760.SH,6220,19961011,20171020
600760.SH,6220,20171021,null
600761.SH,6220,19961009,null
600762.SH,6220,19961025,20010808
600762.SH,6230,20010809,null
600763.SH,6225,19961030,20070427
600763.SH,6235,20070428,null
600764.SH,6210,19961104,20040423
600764.SH,6245,20040424,20170706
600764.SH,6220,20170707,null
600765.SH,6220,19961106,null
600766.SH,6225,19961028,20070213
600766.SH,6240,20070214,20140504
600766.SH,6215,20140505,null
600767.SH,6240,19961115,20150602
600767.SH,6245,20150603,null
600768.SH,6220,19961111,20020425
600768.SH,6215,20020426,null
600769.SH,6215,19961101,20140504
600769.SH,6220,20140505,null
600770.SH,6220,19961120,null
600771.SH,6215,19961105,20000802
600771.SH,6235,20000803,20150309
600771.SH,6235,20150310,null
600772.SH,6210,19961104,20030426
600772.SH,6220,20030427,20050430
600772.SH,6220,20050501,null
600773.SH,6220,19961108,20060828
600773.SH,6235,20060829,20091230
600773.SH,6240,20091231,20170301
600773.SH,6260,20170302,null
600774.SH,6225,19961108,null
600775.SH,6225,19960502,20010813
600775.SH,6245,20010814,null
600776.SH,6245,19961126,null
600777.SH,6220,19961121,20100429
600777.SH,6240,20100430,20160628
600777.SH,6210,20160629,null
600778.SH,6225,19961203,null
600779.SH,6235,19961206,20040424
600779.SH,6230,20040425,null
600780.SH,6255,19961205,null
600781.SH,6225,19961218,20060209
600781.SH,6220,20060210,20060829
600781.SH,6235,20060830,null
600782.SH,6215,19961225,null
600783.SH,6220,19961225,20070309
600783.SH,6230,20070310,20080630
600783.SH,6220,20080701,null
600784.SH,6220,19961225,19970825
600784.SH,6240,19970826,20040429
600784.SH,6215,20040430,20140302
600784.SH,6220,20140303,null
600785.SH,6225,19970108,null
600786.SH,6220,19961227,20080318
600787.SH,6220,19970121,20070315
600787.SH,6220,20070316,null
600788.SH,6225,19961230,null
600789.SH,6235,19970226,null
600790.SH,6225,19970228,20140504
600790.SH,6240,20140505,20170301
600790.SH,6260,20170302,null
600791.SH,6225,19970130,20020321
600791.SH,6240,20020322,20170301
600791.SH,6260,20170302,null
600792.SH,6215,19970123,20111103
600792.SH,6210,20111104,null
600793.SH,6215,19970220,null
600794.SH,6215,19970306,20030422
600794.SH,6220,20030423,null
600795.SH,6255,19970318,null
600796.SH,6215,19970408,null
600797.SH,6225,19970418,20020419
600797.SH,6245,20020420,null
600798.SH,6220,19970423,null
600799.SH,6215,19970416,20000331
600799.SH,6245,20000401,null
600800.SH,6245,19931206,null
600801.SH,6215,19940103,null
600802.SH,6215,19940103,null
600803.SH,6215,19940103,20200921
600803.SH,6255,20200922,null
600804.SH,6215,19940103,20080327
600804.SH,6220,20080328,20090326
600804.SH,6250,20090327,null
600805.SH,6220,19940103,null
600806.SH,6220,19940103,null
600807.SH,6225,19940103,20070428
600807.SH,6240,20070429,20170301
600807.SH,6260,20170302,null
600808.SH,6215,19931103,null
600809.SH,6230,19940106,null
600810.SH,6215,19940106,null
600811.SH,6240,19940106,20030430
600811.SH,6225,20030501,20140504
600811.SH,6230,20140505,20200713
600811.SH,6230,20200714,null
600812.SH,6235,19940114,null
600813.SH,6220,19940114,20040525
600813.SH,6220,20040526,20170117
600813.SH,6215,20170118,null
600814.SH,6225,19940114,null
600815.SH,6220,19940128,null
600816.SH,6240,19940128,null
600817.SH,6230,19940128,20130106
600817.SH,6220,20130107,20170301
600817.SH,6260,20170302,20201103
600817.SH,6220,20201104,null
600818.SH,6225,19940128,null
600819.SH,6215,19940128,null
600820.SH,6220,19940128,null
600821.SH,6225,19940128,20200810
600821.SH,6255,20200811,null
600822.SH,6220,19940204,null
600823.SH,6225,19940204,20030329
600823.SH,6240,20030330,20170301
600823.SH,6260,20170302,null
600824.SH,6225,19940204,null
600825.SH,6225,19940204,20010307
600825.SH,6230,20010308,20070420
600825.SH,6225,20070421,null
600826.SH,6220,19940204,20201021
600826.SH,6225,20201022,null
600827.SH,6225,19940204,20010213
600827.SH,6230,20010214,null
600828.SH,6225,19940224,null
600829.SH,6215,19940224,20041025
600829.SH,6235,20041026,20150325
600829.SH,6235,20150326,null
600830.SH,6225,19940224,null
600831.SH,6225,19940224,20020815
600831.SH,6225,20020816,20080424
600831.SH,6225,20080425,null
600832.SH,6220,19940224,20150520
600833.SH,6240,19940224,20010831
600833.SH,6230,20010901,null
600834.SH,6255,19940224,20011027
600834.SH,6220,20011028,null
600835.SH,6225,19940224,20000823
600835.SH,6220,20000824,null
600836.SH,6220,19940224,null
600837.SH,6220,19940224,20070706
600837.SH,6240,20070707,null
600838.SH,6225,19940224,null
600839.SH,6225,19940311,null
600840.SH,6225,19940311,20030815
600840.SH,6240,20030816,20090827
600840.SH,6260,20170302,null
600841.SH,6220,19940311,null
600842.SH,6235,19940311,20100212
600843.SH,6220,19940311,null
600844.SH,6220,19940311,20030520
600844.SH,6230,20030521,20070827
600844.SH,6215,20070828,null
600845.SH,6215,19940311,20010828
600845.SH,6245,20010829,null
600846.SH,6220,19940311,null
600847.SH,6220,19940324,null
600848.SH,6220,19940324,20150708
600848.SH,6240,20150709,20170301
600848.SH,6260,20170302,null
600850.SH,6245,19940324,20140504
600850.SH,6245,20140505,null
600851.SH,6225,19940404,20130901
600851.SH,6235,20130902,null
600852.SH,6220,19940404,20160830
600852.SH,6220,20160831,null
600853.SH,6215,19940404,20010809
600853.SH,6220,20010810,null
600854.SH,6225,19940425,null
600855.SH,6225,19940425,20000819
600855.SH,6235,20000820,20060304
600855.SH,6220,20060305,20160328
600855.SH,6245,20160329,null
600856.SH,6225,19940425,20150224
600856.SH,6210,20150225,null
600857.SH,6225,19940425,null
600858.SH,6225,19940506,null
600859.SH,6225,19940506,null
600860.SH,6220,19940506,null
600861.SH,6230,19940520,null
600862.SH,6220,19940520,20160516
600862.SH,6220,20160517,null
600863.SH,6255,19940520,null
600864.SH,6240,19940809,null
600865.SH,6225,19940809,null
600866.SH,6230,19940818,20000731
600866.SH,6235,20000801,20060429
600866.SH,6235,20060430,20100307
600866.SH,6230,20100308,null
600867.SH,6235,19940824,null
600868.SH,6220,19940912,20060429
600868.SH,6220,20060430,20070724
600868.SH,6255,20070725,null
600869.SH,6235,19950206,20120729
600869.SH,6220,20120730,null
600870.SH,6225,19950228,20180425
600870.SH,6225,20180426,null
600871.SH,6215,19940329,20150104
600871.SH,6210,20150105,null
600872.SH,6240,19950124,20070425
600872.SH,6220,20070426,20140504
600872.SH,6230,20140505,null
600873.SH,6240,19950217,20060802
600873.SH,6220,20060803,20110130
600873.SH,6230,20110131,null
600874.SH,6215,19940517,20010801
600874.SH,6255,20010802,null
600875.SH,6220,19940606,null
600876.SH,6215,19940708,20120424
600876.SH,6220,20120425,20151112
600876.SH,6245,20151113,null
600877.SH,6225,19951013,20190201
600877.SH,6220,20190202,null
600878.SH,6225,19951013,null
600879.SH,6220,19951115,20010224
600879.SH,6220,20010225,null
600880.SH,6220,19951115,20020228
600880.SH,6225,20020301,null
600881.SH,6215,19951115,null
600882.SH,6215,19951206,20120919
600882.SH,6215,20120920,20160822
600882.SH,6230,20160823,null
600883.SH,6215,19951208,20070322
600883.SH,6220,20070323,20080818
600883.SH,6215,20080819,null
600884.SH,6225,19960130,20140421
600884.SH,6215,20140422,null
600885.SH,6215,19960205,20020420
600885.SH,6220,20020421,20090826
600885.SH,6245,20090827,20121101
600885.SH,6220,20121102,null
600886.SH,6210,19960118,20021030
600886.SH,6255,20021031,null
600887.SH,6230,19960312,null
600888.SH,6215,19960215,null
600889.SH,6215,19960308,null
600890.SH,6225,19960318,20030428
600890.SH,6240,20030429,20170301
600890.SH,6260,20170302,null
600891.SH,6225,19960325,null
600892.SH,6225,19960315,20020430
600892.SH,6220,20020501,20140504
600892.SH,6220,20140505,20151214
600892.SH,6225,20151215,null
600893.SH,6230,19960408,20090401
600893.SH,6220,20090402,null
600894.SH,6215,19960328,20120814
600894.SH,6220,20120815,null
600895.SH,6240,19960422,20170301
600895.SH,6260,20170302,null
600896.SH,6220,19960503,20161124
600896.SH,6235,20161125,null
600897.SH,6220,19960531,null
600898.SH,6225,19960418,20030128
600898.SH,6225,20030129,20161027
600898.SH,6245,20161028,null
600899.SH,6215,19960426,20000328
600899.SH,6225,20000329,20030423
600899.SH,6215,20030424,null
600900.SH,6255,20031118,null
600901.SH,6240,20101115,null
600903.SH,6255,20171018,null
600905.SH,6255,20151118,null
600906.SH,6240,20191220,null
600908.SH,6240,20160810,null
600909.SH,6240,20161115,null
600916.SH,6225,20190628,null
600917.SH,6255,20140930,null
600918.SH,6240,20130918,null
600919.SH,6240,20080908,null
600926.SH,6240,20160912,null
600928.SH,6240,20190115,null
600929.SH,6230,20180305,null
600933.SH,6225,20151214,null
600936.SH,6225,20160726,null
600939.SH,6220,20170111,null
600956.SH,6255,20101013,null
600958.SH,6240,20150323,null
600959.SH,6225,20150428,null
600960.SH,6225,20040407,null
600961.SH,6215,20040830,null
600962.SH,6230,20040622,null
600963.SH,6215,20040525,null
600965.SH,6230,20040713,null
600966.SH,6215,20040608,null
600967.SH,6220,20040518,20170405
600967.SH,6220,20170406,null
600968.SH,6210,20190605,null
600969.SH,6255,20040408,null
600970.SH,6220,20050412,20150323
600970.SH,6220,20150324,null
600971.SH,6210,20040817,null
600973.SH,6220,20040802,null
600975.SH,6230,20040609,null
600976.SH,6235,20040419,null
600977.SH,6225,20101209,null
600978.SH,6225,20040824,null
600979.SH,6255,20040906,20120816
600979.SH,6255,20120817,null
600980.SH,6215,20040512,null
600981.SH,6225,20040630,null
600982.SH,6255,20040706,null
600983.SH,6225,20040727,null
600984.SH,6220,20040707,null
600985.SH,6215,20040428,20181011
600985.SH,6210,20181012,null
600986.SH,6220,20040426,20161115
600986.SH,6245,20161116,20181230
600986.SH,6225,20181231,null
600987.SH,6225,20040809,null
600988.SH,6225,20040414,20121217
600988.SH,6215,20121218,null
600989.SH,6215,20190422,null
600990.SH,6220,20040510,null
600991.SH,6225,20040614,20120320
600992.SH,6215,20040514,null
600993.SH,6235,20040517,null
600995.SH,6255,20040615,null
600996.SH,6225,20161205,null
600997.SH,6210,20040602,null
600998.SH,6230,20101102,null
600999.SH,6240,20050909,null
601000.SH,6220,20100705,null
601001.SH,6210,20060623,null
601002.SH,6220,20070126,null
601003.SH,6215,20070227,null
601005.SH,6215,20070228,null
601006.SH,6220,20060801,null
601007.SH,6225,20070406,null
601008.SH,6220,20070426,null
601009.SH,6240,20070719,null
601010.SH,6225,20110603,null
601011.SH,6210,20110309,null
601012.SH,6245,20120411,null
601015.SH,6210,20141105,null
601016.SH,6255,20140929,null
601018.SH,6220,20100928,null
601019.SH,6225,20171030,null
601020.SH,6215,20160316,null
601021.SH,6220,20150121,null
601028.SH,6215,20111107,null
601038.SH,6220,19970623,null
601058.SH,6225,20110630,null
601066.SH,6240,20180530,null
601068.SH,6220,20120706,null
601069.SH,6215,20150122,null
601077.SH,6240,20101216,null
601086.SH,6225,20170911,null
601088.SH,6210,20050615,null
601098.SH,6225,20101028,null
601099.SH,6240,20071228,null
601100.SH,6220,20111028,null
601101.SH,6210,20100331,null
601106.SH,6220,20100209,null
601107.SH,6220,19971007,null
601108.SH,6240,20170926,null
601111.SH,6220,20041215,null
601113.SH,6215,20110509,null
601116.SH,6230,20110302,null
601117.SH,6220,20100107,20191230
601117.SH,6215,20191231,null
601118.SH,6230,20110107,null
601126.SH,6220,20101231,null
601127.SH,6225,20111226,null
601128.SH,6240,20160822,null
601137.SH,6215,20110127,null
601138.SH,6245,20180514,null
601139.SH,6255,20091225,null
601155.SH,6240,20151204,20170301
601155.SH,6260,20170302,null
601158.SH,6255,20050801,null
601162.SH,6240,20180910,null
601163.SH,6225,20120120,null
601166.SH,6240,20070205,null
601168.SH,6215,20070712,null
601169.SH,6240,20070919,null
601177.SH,6220,20101011,null
601179.SH,6220,20090928,null
601186.SH,6220,20080310,null
601187.SH,6240,20100310,null
601188.SH,6220,20100319,20140504
601188.SH,6220,20140505,null
601198.SH,6240,20150226,null
601199.SH,6255,20110317,null
601200.SH,6220,20170331,null
601206.SH,6235,20160810,null
601208.SH,6215,20110520,null
601211.SH,6240,20150626,null
601212.SH,6215,20161228,null
601216.SH,6215,20110222,null
601218.SH,6220,20110506,null
601222.SH,6220,20110808,null
601225.SH,6210,20140128,null
601226.SH,6220,20141211,null
601228.SH,6220,20170309,null
601229.SH,6240,20091229,null
601231.SH,6245,20120220,null
601233.SH,6215,20110518,null
601236.SH,6240,20190524,null
601238.SH,6225,20100830,null
601258.SH,6225,20110428,null
601279.SH,6225,20190621,null
601288.SH,6240,20090714,null
601298.SH,6220,20181228,null
601299.SH,6220,20080909,20150520
601311.SH,6220,20110602,null
601318.SH,6240,20040624,null
601319.SH,6240,20181029,null
601326.SH,6220,20170704,null
601328.SH,6240,20050623,null
601330.SH,6220,20140619,null
601333.SH,6220,19960514,null
601336.SH,6240,20111215,null
601339.SH,6225,20120612,null
601360.SH,6220,20120116,20180129
601360.SH,6245,20180130,null
601366.SH,6225,20170321,null
601368.SH,6255,20150612,null
601369.SH,6220,20100428,null
601375.SH,6240,20140625,null
601377.SH,6240,20101013,null
601388.SH,6215,20120423,null
601390.SH,6220,20071203,null
601398.SH,6240,20061027,null
601399.SH,6220,20081014,null
601456.SH,6240,20150706,null
601500.SH,6225,20160826,null
601512.SH,6240,null,20170301
601512.SH,6220,20170302,null
601515.SH,6220,20120216,null
