Date,Energy,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials,Information Technology,Communication Services,Utilities,Real Estate
2006-01-05,1142.3014,821.5241,743.8610,623.1019,618.5444,636.7941,606.2781,456.5644,1079.4670,917.3472,543.5634
2006-01-06,1150.8872,828.4067,750.3628,628.8987,624.0923,643.5656,611.9622,459.5234,1083.1893,931.7849,546.7960
2006-01-09,1167.0122,837.4261,758.0639,634.2794,630.9646,650.8588,611.8557,465.3943,1083.1893,934.4622,549.0407
2006-01-10,1173.1296,844.6711,759.2935,635.5623,630.0731,650.7626,618.5081,468.1659,1075.7448,932.6293,554.4727
2006-01-11,1150.5972,847.3987,753.9276,632.3620,625.2971,644.5124,613.4294,463.5094,1057.1331,924.1890,551.0359
2006-01-12,1167.5698,855.7061,766.1672,642.8491,636.3633,656.6672,617.2242,476.7948,1057.1331,933.8850,555.6443
2006-01-13,1153.7820,854.2937,764.5342,642.8987,637.7568,657.9648,611.6126,477.2047,1057.1331,928.5250,550.0102
2006-01-16,1132.7877,844.7747,750.4579,633.1382,628.1238,649.9761,594.4177,466.4877,1031.0770,908.5605,536.9270
2006-01-17,1137.6619,845.8666,750.6007,635.3552,628.1890,647.2098,600.1287,466.7313,1023.6324,904.3156,541.4086
2006-01-18,1166.9431,863.6729,765.4261,647.8984,639.1183,657.0699,618.4978,479.5952,1049.6886,919.4668,554.7694
2006-01-19,1186.3013,878.2440,770.0563,652.8156,645.4503,658.6874,623.8435,484.3914,1060.8555,921.9398,559.2810
2006-01-20,1195.4918,886.1086,767.8225,651.2654,645.5253,655.2463,621.2275,483.2548,1060.8555,928.1951,556.4766
2006-01-23,1208.2770,897.9180,770.2245,650.2153,647.7265,653.7362,622.2887,488.7891,1053.4109,926.4092,554.7589
2006-01-24,1222.7521,891.3918,769.4050,650.0286,647.3990,652.4001,630.8267,498.3251,1042.2440,919.0153,564.6621
2006-01-25,1233.3717,892.9215,770.4750,653.3146,655.4388,651.3767,645.7628,495.1300,1060.8555,919.2561,575.1984
2006-02-06,1285.4303,925.3785,785.9558,668.6633,677.3875,662.1138,667.9597,501.0944,1049.6886,938.5843,600.4260
2006-02-07,1275.4191,925.6108,785.1946,670.5776,684.9587,661.9887,658.2399,497.1778,1012.4656,948.1083,596.4423
2006-02-08,1286.4907,918.0814,791.7663,674.7094,686.2764,674.5530,658.9476,495.9430,1019.9102,960.7950,597.4882
2006-02-09,1269.5686,910.6365,780.1179,665.5882,674.4371,667.7460,647.3173,486.7816,997.5764,941.2314,586.0958
2006-02-10,1324.2419,917.6365,789.4019,671.4205,686.5345,672.9643,654.3688,492.9348,1005.0210,955.1592,594.2789
2006-02-13,1354.8599,907.7094,788.2100,669.6389,696.2059,682.3195,650.9763,488.6227,997.5764,953.4076,588.1332
2006-02-14,1348.1963,913.8372,792.6403,675.8837,706.0136,686.7122,660.9532,491.9660,1001.2987,955.9501,600.3361
2006-02-15,1360.8368,912.7155,791.7377,676.7521,703.2019,684.4932,672.9008,492.6078,1005.0210,951.8469,609.9899
2006-02-16,1312.7418,892.1046,767.6154,656.4362,683.6291,661.4990,659.4627,480.0036,982.6873,924.3295,593.1185
2006-02-17,1291.0981,886.5977,764.3511,651.9240,678.0009,657.2020,670.9861,472.5913,978.9650,920.0255,603.7138
2006-02-20,1295.5452,888.6932,760.3971,652.7968,676.5722,648.3494,678.0900,466.8853,982.6873,915.2810,613.0926
2006-02-21,1199.6987,911.4160,770.7489,663.9022,688.9330,656.0770,693.1757,482.1971,1008.7433,929.1785,622.1504
2006-02-22,1196.8883,917.5732,767.5411,664.5135,694.6591,654.2432,689.1599,478.8742,1005.0210,927.7258,617.6785
2006-02-23,1195.5807,920.1349,766.6155,668.8442,698.0386,653.3342,698.2490,476.4132,1005.0210,929.9615,617.8183
2006-02-24,1194.8759,927.7632,776.4745,674.8369,703.3827,663.0361,705.5257,479.6614,1012.4656,938.7003,625.7148
2006-02-27,1189.6882,921.3881,775.0979,669.6635,706.8167,662.6191,692.8730,475.3905,1016.1879,935.1304,612.9148
2006-02-28,1187.9443,922.5383,778.6237,672.6832,714.2447,663.0843,698.6932,479.3373,1012.4656,932.8102,614.1563
2006-03-01,1191.0323,928.8264,788.2007,679.9725,718.6646,670.9597,698.4300,484.8087,1008.7433,938.3965,617.4785
2006-03-02,1159.6394,912.7439,772.4713,664.1547,711.3321,660.2722,677.4174,473.3526,997.5764,921.8391,602.0060
2006-03-03,1174.3870,921.3130,775.0267,663.5490,710.9830,660.6857,674.1564,472.5517,997.5764,929.4810,603.6858
2006-03-06,1161.2760,921.7714,771.8268,660.0340,707.7114,659.5754,671.6672,471.3027,1034.7993,920.9634,599.0916
2006-03-07,1124.1066,898.2740,751.2267,645.3810,687.0970,642.1379,650.0340,456.2646,1012.4656,894.2221,578.6169
2006-03-08,1117.7695,886.1176,749.9120,645.6141,683.8533,640.3576,647.2406,455.5668,1005.0210,885.8105,569.7704
2006-03-09,1113.3469,884.8005,747.1237,647.9647,680.7682,640.2000,641.7025,450.7341,1008.7433,885.1643,567.5036
2006-03-10,1116.6498,891.7052,751.3276,649.9786,685.8141,641.8437,644.1674,453.5443,1012.4656,885.2048,570.3135
2006-03-13,1131.5311,903.9055,755.9740,656.0856,694.0371,644.7823,661.0648,456.2824,1008.7433,886.7581,590.0382
2006-03-14,1134.0699,906.3053,757.6333,656.2035,695.5219,646.1976,652.6190,456.3404,1023.6324,888.9110,586.0213
2006-03-15,1164.0155,918.9009,765.4913,663.2701,705.2682,653.0421,660.8127,462.2405,1027.3547,898.2737,592.9448
2006-03-16,1154.5033,914.5720,766.4180,666.1672,707.0366,653.7826,665.1414,460.4879,1012.4656,894.4999,597.7295
2006-03-17,1144.6694,911.0634,764.2936,664.3619,704.9243,651.0360,660.6372,463.6273,1008.7433,891.1547,594.7065
2006-03-20,1163.2200,924.2470,774.1873,673.0491,710.2184,657.4548,679.8558,468.5095,1012.4656,908.0861,619.2244
2006-03-21,1179.3448,926.9037,776.7708,673.6800,716.8101,660.4170,684.3565,470.9163,1008.7433,903.3607,620.2424
2006-03-22,1206.0959,934.3439,783.0804,681.0637,728.5411,666.8719,693.3034,473.7806,1001.2987,906.4773,634.5596
2006-03-23,1211.1670,939.2712,785.7747,685.3193,733.9185,674.0814,689.7444,478.4691,1001.2987,908.5009,631.7156
2006-03-24,1195.4227,935.4976,783.7696,677.2636,724.6147,670.5298,683.7601,472.7576,997.5764,897.9821,630.4595
2006-03-27,1201.8422,940.2560,791.5370,683.6793,730.3320,675.7310,701.0845,476.8398,997.5764,902.6573,650.9592
2006-03-28,1207.1835,950.0041,794.5751,688.1236,738.2682,679.0824,712.1670,477.9432,1012.4656,903.6512,665.1254
2006-03-29,1206.1311,956.7553,795.2020,690.9380,740.2415,681.4797,722.1145,479.7704,1023.6324,909.4657,677.2408
2006-03-30,1209.6433,944.5644,781.8998,682.9334,736.5913,674.8581,715.2673,476.3038,1005.0210,898.9670,668.1360
2006-03-31,1225.6150,958.4642,786.3192,686.6832,747.0377,676.6646,719.7915,478.7842,1005.0210,897.2442,674.6083
2006-04-03,1248.1227,977.7848,803.3906,701.0836,769.0691,691.7650,744.9932,486.6327,1005.0210,910.1890,696.7291
2006-04-04,1254.5665,987.0967,813.4802,707.9158,782.8138,700.6911,753.6398,492.6117,1005.0210,930.0166,695.8597
2006-04-05,1257.0078,994.8815,824.3215,713.4103,792.6640,708.0043,764.3013,498.5899,1005.0210,934.5368,714.8381
2006-04-06,1255.4148,1003.8028,823.9693,715.4478,803.4799,707.0577,760.3695,502.2278,1005.0210,928.0765,717.0886
2006-04-07,1234.8854,1009.9318,833.1879,720.3407,808.5843,712.1058,752.9391,510.1129,1005.0210,931.9724,715.5068
2006-04-10,1275.3405,1020.5524,850.8455,740.5532,817.2087,729.3376,766.9878,516.2117,1005.0210,946.0156,722.3949
2006-04-11,1292.1841,1020.1739,853.4411,746.3166,812.8904,746.9568,772.5248,513.8090,1005.0210,951.0087,732.2413
2006-04-12,1285.4921,1014.8524,853.7615,744.0699,817.9657,745.6083,760.3580,508.4825,1005.0210,945.8736,716.8628
2006-04-13,1232.8162,990.1241,826.8265,718.7090,790.5006,721.8894,736.0723,494.6866,1005.0210,924.7792,692.1093
2006-04-14,1260.7899,1024.3846,844.9225,735.8818,810.6062,745.2396,760.1006,504.8460,1005.0210,944.1845,709.9141
2006-04-17,1269.4089,1024.5022,853.0364,739.1771,814.0198,753.6335,757.3025,503.8483,1005.0210,950.3395,700.9974
2006-04-18,1272.3298,1043.0780,856.4155,737.6089,836.0049,746.7130,755.3687,499.7446,1008.6104,949.9640,702.9421
2006-04-19,1302.9667,1045.0269,858.1983,737.6700,852.3995,748.4761,763.1344,497.7060,997.8423,947.4390,720.4527
2006-04-20,1309.4753,1041.0746,849.6761,733.2842,854.6902,746.4919,752.4607,494.1748,994.2529,929.9570,706.8226
2006-04-21,1365.6078,1044.6346,859.7986,741.4171,881.3265,749.9824,763.2736,494.3566,1001.4316,942.8653,708.1168
2006-04-24,1372.2576,1041.2991,850.3238,727.6841,885.4726,733.0792,743.5986,483.8228,1022.9678,941.9558,685.4973
2006-04-25,1399.3141,1043.5598,853.3730,723.6395,887.5818,725.5039,748.0610,485.6959,1022.9678,932.3978,702.9016
2006-04-26,1383.5173,1041.4934,871.5569,745.0317,895.1428,739.3766,763.8148,494.6092,1022.9678,954.8652,699.2197
2006-04-27,1371.6530,1042.3312,881.8289,745.8727,898.9878,740.8019,760.7914,499.0160,1022.9678,949.9553,701.7489
2006-04-28,1388.7502,1045.1315,893.3245,758.9242,946.0880,748.2866,785.1251,499.3523,1022.9678,954.0698,689.6982
2006-05-08,1450.0483,1088.6223,923.7200,786.2686,997.9038,775.5850,824.2924,521.1987,1022.9678,1009.5739,737.5244
2006-05-09,1470.9768,1118.4109,957.5727,816.2249,1035.9453,800.8095,846.6450,539.5655,1022.9678,1038.1338,753.9028
2006-05-10,1491.3826,1144.5251,977.3448,833.2740,1042.3566,819.2009,846.5427,548.8624,1022.9678,1042.4744,757.0379
2006-05-11,1485.7506,1156.6669,967.6130,821.0969,1044.1036,808.8206,821.7955,536.9053,1022.9678,1031.1121,727.2814
2006-05-12,1563.0635,1206.2455,1004.1558,852.6294,1089.5690,849.7870,824.5882,565.9552,1022.9678,1068.0326,724.3400
2006-05-15,1666.2760,1275.2432,1044.6871,895.4469,1169.8978,895.4152,844.7081,597.2887,1022.9678,1124.3170,751.0732
2006-05-16,1590.6119,1222.6592,1014.2370,867.6285,1145.6246,852.8770,828.4451,578.7316,1022.9678,1113.5939,715.8908
2006-05-17,1575.7377,1233.9581,1017.9724,881.8566,1126.0576,874.5710,835.0952,587.2904,1022.9678,1153.4764,730.8677
2006-05-18,1554.8669,1234.0554,1022.2520,894.9818,1121.6354,879.8620,827.7079,600.5258,1022.9678,1117.8522,739.1317
2006-05-19,1597.1885,1265.4807,1052.4207,927.8453,1168.5876,916.2805,847.1647,612.9569,1022.9678,1126.2311,749.3568
2006-05-22,1589.8416,1278.5861,1073.0348,944.3345,1156.7802,939.8546,848.8302,615.4366,1010.7896,1146.2355,768.5234
2006-05-23,1546.0052,1228.3698,1022.8528,892.5591,1089.2599,881.6589,817.7786,581.1179,974.2550,1093.6132,739.1885
2006-05-24,1542.5836,1216.1055,1001.5152,871.2004,1087.2549,857.6681,830.3052,567.0861,958.0175,1080.2266,741.1673
2006-05-25,1560.6343,1203.6801,1013.5121,880.5313,1080.0851,874.2198,847.0182,569.9263,958.0175,1083.8066,758.4124
2006-05-26,1573.7047,1230.2921,1037.8907,903.0682,1107.0017,897.1177,856.4235,582.9664,978.3144,1095.8373,759.2864
2006-05-29,1601.0156,1272.9717,1071.6858,924.4572,1163.1440,922.8008,861.7392,600.3805,986.4332,1120.1957,766.3507
2006-05-30,1631.1978,1292.6022,1085.6415,937.5416,1193.3534,933.4576,866.7208,603.4186,982.3738,1122.1588,781.6224
2006-05-31,1597.2080,1274.0858,1079.9406,943.6934,1173.9603,927.9037,859.1471,594.5226,966.1362,1113.0593,776.5469
2006-06-01,1624.7294,1305.0758,1124.6937,981.1414,1220.3851,969.0895,878.2285,622.4254,978.3144,1146.6946,793.1500
2006-06-02,1589.5198,1293.0293,1127.5934,985.7802,1204.7231,975.7975,859.0758,625.8570,962.0768,1135.7041,774.3213
2006-06-05,1605.4578,1319.3572,1137.8082,1001.6603,1208.5078,992.5164,864.6798,631.4843,1027.0272,1157.9852,784.7639
2006-06-06,1611.5540,1308.0663,1141.1672,999.0261,1189.5353,982.7930,859.2318,625.2559,1002.6708,1146.7117,779.6514
2006-06-07,1519.3357,1219.9030,1069.4556,927.4714,1111.5642,906.8163,815.5564,577.3489,978.3144,1075.4534,743.1629
2006-06-08,1529.0450,1220.6506,1077.3524,925.1973,1117.5530,909.7996,815.7466,572.5596,978.3144,1090.7903,739.9255
2006-06-09,1471.5897,1184.0973,1057.3436,901.7374,1095.5764,891.7651,793.8861,555.5300,962.0768,1066.9364,721.0839
2006-06-12,1476.7155,1182.9246,1058.5923,902.5624,1121.2666,898.9270,802.7952,558.7830,970.1956,1068.0380,722.1714
2006-06-13,1463.9508,1189.3910,1060.9869,906.7047,1139.1744,901.2631,792.9790,564.2622,970.1956,1067.9296,717.9944
2006-06-14,1428.5081,1162.7527,1057.5625,902.5713,1143.8916,900.3519,782.3738,556.4673,962.0767,1068.1876,707.4604
2006-06-15,1452.8090,1163.7070,1058.3048,907.2980,1149.0793,904.2832,786.9137,555.0963,953.9579,1066.5675,711.5758
2006-06-16,1526.4067,1191.0555,1081.2156,928.8829,1176.1013,922.8299,812.9966,572.6968,966.1362,1080.9592,733.9272
2006-06-19,1531.9613,1203.5360,1096.5105,941.4416,1210.8802,944.9478,816.6985,582.8571,982.3738,1088.0175,740.8413
2006-06-20,1528.1421,1211.2286,1101.8464,947.0596,1218.4722,950.0036,821.8710,586.3431,986.4332,1093.6532,743.8062
2006-06-21,1569.2275,1217.7010,1096.4023,939.8730,1209.8729,942.9609,815.1601,580.8632,994.5521,1088.7729,733.7458
2006-06-22,1554.9515,1216.5190,1094.1650,937.4885,1205.7329,939.7440,823.7515,581.5505,982.3740,1086.5801,731.5771
2006-06-23,1585.4905,1216.7140,1106.6818,952.4799,1226.8060,946.4401,826.7682,595.1053,990.6293,1092.9565,737.2998
2006-06-26,1585.7922,1235.1443,1126.6960,971.5909,1261.8466,962.1602,839.0533,608.6470,998.8845,1110.8699,741.3837
2006-06-27,1581.6461,1242.6256,1130.0962,976.1503,1279.5116,962.5446,832.9540,607.9513,990.6293,1110.9954,736.6930
2006-06-28,1576.1111,1245.7406,1129.8862,972.3243,1268.2452,966.5256,833.3903,608.0784,982.3740,1118.8647,736.7822
2006-06-29,1620.8086,1276.3517,1154.0117,992.2195,1281.4946,982.1866,858.2721,618.5803,1003.0121,1142.3528,759.8340
2006-06-30,1630.3336,1278.1396,1157.0175,985.5225,1269.4860,976.5593,859.0138,617.4846,998.8845,1148.3849,759.2554
2006-07-03,1639.7717,1301.8439,1181.0016,998.2755,1269.8917,986.8140,892.4828,634.4056,1019.5226,1157.1863,782.1627
2006-07-04,1609.1879,1299.5731,1176.9272,992.0398,1264.5289,983.3093,884.0378,625.7548,1007.1398,1143.6759,776.6765
2006-07-05,1583.8079,1280.1329,1172.8368,983.1755,1252.2200,974.9405,859.3009,633.0703,994.7570,1128.6025,764.7406
2006-07-06,1626.7466,1304.8452,1204.7283,1006.8755,1276.2523,998.9446,871.7788,651.0906,1003.0122,1147.5575,782.0383
2006-07-07,1616.5577,1310.1536,1202.4091,1004.4106,1269.7871,999.6996,860.3807,647.0029,990.6294,1140.6646,778.4528
2006-07-10,1607.9849,1308.6293,1203.0510,1014.9299,1266.8704,1004.8685,875.3028,649.1597,990.6294,1143.8375,797.1605
2006-07-11,1606.7909,1317.9204,1214.4844,1022.1682,1268.6440,1011.0534,882.5822,650.7656,990.6294,1146.8103,803.1423
2006-07-12,1611.5233,1322.6919,1217.5645,1021.4893,1257.6494,1002.8661,888.5192,645.8128,982.3741,1143.2054,818.2201
2006-07-13,1553.4364,1240.9967,1139.9857,965.9932,1206.5222,940.8900,845.9603,596.2942,953.4807,1082.4623,777.7571
2006-07-14,1564.4390,1250.7524,1146.0479,977.4282,1208.7419,944.9564,861.7986,601.1623,953.4807,1090.4542,797.0760
2006-07-17,1603.2991,1271.8907,1161.4960,991.2448,1217.2080,955.1551,874.3267,615.1021,953.4807,1100.9512,816.0789
2006-07-18,1606.5239,1273.1173,1166.3307,993.0027,1223.4178,958.9146,876.6095,624.1671,949.3531,1101.8896,823.9478
2006-07-19,1564.1511,1234.0640,1136.6863,974.8638,1197.6584,937.4265,851.1087,607.4457,928.7150,1082.3010,799.2454
2006-07-20,1575.5187,1242.5233,1141.4297,983.4951,1209.8279,945.7494,857.8867,611.7762,936.9703,1090.0323,802.9328
2006-07-21,1584.1653,1250.6024,1145.9946,990.8225,1218.6088,949.5703,875.5453,617.2960,941.0979,1091.2020,820.0810
2006-07-24,1579.8441,1241.3899,1146.2874,991.4182,1249.7310,956.6672,877.0071,615.5148,936.9703,1095.9462,821.9587
2006-07-25,1602.6886,1260.3400,1166.7379,1004.1114,1259.2520,967.2708,879.6632,627.5677,949.3531,1108.1149,826.4293
2006-07-26,1606.1014,1262.1407,1165.2109,1002.9844,1259.3464,977.3315,880.2650,630.4217,949.3531,1105.2831,826.0598
2006-07-27,1586.1929,1248.7844,1151.8290,992.3131,1245.5468,965.9533,867.8382,621.1462,949.3531,1098.0060,815.3545
2006-07-28,1563.6963,1242.3165,1135.8518,982.4989,1231.9127,961.9896,861.6937,612.8771,945.2255,1088.6733,814.1384
2006-07-31,1503.1769,1196.8590,1087.8136,943.2639,1191.4597,930.5753,834.9347,587.8189,928.7150,1051.8884,783.5496
2006-08-01,1490.5627,1185.7715,1074.0228,933.2799,1177.5090,916.1901,829.3342,582.6373,924.5874,1041.1901,779.9111
2006-08-02,1498.2351,1173.7813,1070.5856,924.5409,1169.9852,907.5984,830.8738,580.9911,924.5874,1034.8043,781.2133
2006-08-03,1505.6816,1166.1434,1069.6875,922.2715,1158.8632,905.6809,834.5807,578.7523,932.8427,1035.9978,780.2077
2006-08-04,1481.8405,1132.0420,1037.8333,892.3165,1129.1254,877.7469,820.8573,560.2010,920.4598,1014.0657,765.8001
2006-08-07,1458.7444,1115.2202,1018.9177,873.5334,1114.1228,853.8942,805.6154,549.7385,908.0769,997.7609,746.4001
2006-08-08,1497.0719,1146.2760,1043.8531,898.8333,1145.3546,875.4181,825.2818,566.0258,920.4598,1016.0657,766.6107
2006-08-09,1497.0142,1147.8905,1043.3362,899.1464,1145.7178,876.5380,824.5080,566.5812,920.4598,1010.7033,768.1305
2006-08-10,1532.4703,1171.0062,1057.8018,912.9677,1156.0911,888.7387,841.4364,576.2292,953.4807,1032.6517,786.9508
2006-08-11,1523.2892,1171.3162,1065.4386,920.9820,1155.2446,893.9685,845.3896,578.1665,945.2255,1036.6909,792.3431
2006-08-14,1479.7056,1139.2198,1034.8086,895.9959,1127.3978,870.2278,836.9002,558.4609,936.9703,1009.0207,780.3337
2006-08-15,1508.1931,1158.8727,1052.0042,911.4150,1137.6914,882.3963,860.0417,568.4331,945.2255,1023.9193,811.2009
2006-08-16,1527.3674,1179.5485,1067.6478,928.4063,1150.7247,895.4063,869.9457,578.5339,953.4808,1033.5770,820.5362
2006-08-17,1516.7687,1173.5205,1060.1279,920.1343,1138.7972,895.6017,860.5681,573.0587,953.4808,1023.6923,813.6591
2006-08-18,1507.4109,1163.3231,1055.9484,913.3207,1140.4656,893.2861,856.5297,575.9091,961.7360,1022.6640,811.0628
2006-08-21,1506.6094,1166.8732,1060.9343,914.3665,1144.9493,897.9574,859.4567,586.2073,953.4808,1020.0706,814.2401
2006-08-22,1517.3096,1183.5604,1073.7528,927.1755,1156.3528,906.2247,867.4828,589.9668,961.7360,1024.9801,814.2567
2006-08-23,1515.3855,1179.8978,1071.3470,924.3295,1147.2855,903.0163,876.9042,588.1694,957.6085,1026.5125,812.3895
2006-08-24,1517.3969,1187.9432,1080.8442,928.6684,1150.6113,911.6884,885.0049,593.5947,957.6085,1035.1157,818.8154
2006-08-25,1519.8934,1190.6283,1085.1774,933.6975,1150.0587,910.7856,884.4287,595.3998,965.8637,1038.5100,827.0899
2006-08-28,1537.2997,1211.7610,1108.8521,956.0332,1173.5350,927.4777,918.6608,609.0756,974.1190,1053.6716,868.2316
2006-08-29,1546.8950,1213.3412,1110.1178,961.9182,1186.0242,930.0770,914.1553,616.0855,965.8638,1048.6609,865.5588
2006-08-30,1552.8466,1216.0713,1116.7180,967.9507,1187.0302,930.8734,928.6647,618.8990,965.8638,1050.3070,893.3386
2006-08-31,1550.0393,1230.6289,1119.7576,975.0435,1196.8186,934.8053,931.3149,618.6085,957.6086,1050.0377,894.9957
2006-09-01,1525.7368,1219.5161,1095.7974,959.7986,1180.5928,916.9742,913.3633,601.9963,949.3533,1036.6251,880.8815
2006-09-04,1536.7687,1234.8800,1113.7072,980.1571,1196.6671,934.3392,931.4630,615.4081,957.6085,1055.7552,904.2931
2006-09-05,1537.2286,1235.5553,1115.4434,981.9491,1194.4619,937.7717,941.1341,618.3822,957.6085,1053.8494,900.9129
2006-09-06,1556.1964,1250.5126,1120.7540,981.5935,1199.0579,939.5311,935.7646,623.5840,974.1190,1063.8596,888.1242
2006-09-07,1547.5237,1229.2296,1106.8694,965.2333,1184.7845,927.1249,925.9769,610.5897,961.7362,1047.5012,876.3118
2006-09-08,1557.1058,1226.6342,1109.0951,967.8477,1184.8273,928.5246,935.7794,610.1072,969.9915,1048.4720,882.0795
2006-09-11,1552.4843,1221.7017,1114.6400,971.8856,1188.7870,934.5093,957.7746,613.4643,969.9915,1049.3824,905.7402
2006-09-12,1577.2820,1227.8046,1122.0374,975.1567,1198.2262,940.5526,958.6331,616.7905,982.3745,1056.4387,903.7910
2006-09-13,1573.8734,1215.8942,1111.7159,961.1259,1184.7599,927.5012,955.2667,605.0362,998.8849,1054.8724,891.7841
2006-09-14,1571.0983,1218.7904,1108.7504,960.6025,1193.2197,923.6705,954.9443,607.0153,998.8848,1051.8441,888.9244
2006-09-15,1591.2579,1232.6616,1130.3041,975.7761,1201.2620,934.2906,968.2909,613.3484,1040.1610,1085.2715,904.5989
2006-09-18,1603.3943,1251.3542,1147.5964,987.9761,1210.8967,943.3373,972.6749,624.2542,1040.1610,1097.8383,917.7681
2006-09-19,1608.8185,1252.4563,1150.2690,988.9578,1220.9115,944.2741,977.2228,625.4760,1031.9058,1096.1827,909.8817
2006-09-20,1606.0239,1248.0267,1150.7494,989.3409,1226.6692,950.8159,992.6367,623.8889,1023.6505,1087.9182,937.5974
2006-09-21,1610.5750,1252.0621,1152.3978,993.5838,1248.0939,956.1360,1004.6144,626.4815,1031.9058,1087.2709,939.5291
2006-09-22,1592.7273,1235.0660,1144.0797,985.5399,1243.0046,950.2432,993.7719,623.2740,1027.7782,1073.4281,939.0551
2006-09-25,1580.2778,1227.7065,1144.3972,988.3558,1241.5732,948.8151,992.8785,634.8577,1023.6506,1066.0239,936.5953
2006-09-26,1572.3585,1220.9410,1141.5242,983.8020,1232.5878,950.7820,969.1808,631.1249,1007.1401,1060.8987,915.2127
2006-09-27,1581.9818,1228.1390,1153.4524,990.0614,1242.4395,959.7011,987.3605,634.9105,1007.1401,1070.4235,922.6549
2006-09-28,1593.5272,1236.9313,1166.6959,998.1924,1257.0706,970.1280,999.7666,644.4406,1019.5229,1075.3038,923.6088
2006-09-29,1602.8103,1247.5796,1181.1808,1006.4650,1267.4626,978.5883,1017.2292,651.5403,1031.9058,1082.7980,935.8751
2006-10-09,1612.4626,1270.6071,1200.1047,1025.2502,1304.3342,1004.6317,1045.9419,661.1985,1085.5649,1108.6007,931.2957
2006-10-10,1624.1742,1280.5211,1207.3116,1028.3649,1311.2432,1008.5817,1029.0338,666.8987,1106.2031,1116.1851,906.6559
2006-10-11,1644.9006,1286.4858,1206.0779,1030.9392,1300.6573,1007.8803,1031.3983,659.6995,1135.0964,1113.7111,910.2914
2006-10-12,1633.5830,1291.3253,1188.2219,1022.3688,1287.4375,990.9387,1016.0314,650.7917,1110.3307,1113.4973,890.7408
2006-10-13,1634.9730,1293.1061,1195.2296,1027.2302,1284.4684,991.1188,1024.0559,653.1543,1110.3307,1121.8577,897.1022
2006-10-16,1634.3722,1287.7506,1191.0842,1020.7925,1264.2676,986.5264,1014.9912,646.4264,1093.8202,1111.5745,890.1676
2006-10-17,1627.4419,1296.4655,1186.0057,1017.3947,1267.4722,983.4302,1007.2497,642.4055,1085.5649,1104.6650,893.7269
2006-10-18,1636.2834,1309.1409,1200.2760,1030.3701,1288.2648,993.5283,1037.1969,652.0078,1110.3307,1114.4388,920.5535
2006-10-19,1645.3468,1312.0437,1203.4194,1034.9999,1298.0597,1016.4423,1035.2612,652.6827,1110.3307,1111.3582,918.8418
2006-10-20,1639.8832,1316.5181,1195.2230,1027.8817,1288.0530,1010.2855,1045.9026,647.6338,1089.6926,1102.8923,915.5836
2006-10-23,1639.3005,1283.1838,1162.4746,996.7548,1264.7845,975.2307,1017.0931,625.2311,1044.2887,1078.9854,891.2947
2006-10-24,1686.3276,1306.1979,1190.8772,1019.1665,1289.4150,1002.8013,1048.6862,637.7937,1089.6926,1101.8342,919.4472
2006-10-25,1689.2128,1304.8386,1186.5713,1018.1540,1305.9923,998.1418,1052.6783,636.5889,1089.6926,1096.4540,915.7766
2006-10-26,1679.3374,1300.4034,1182.2748,1017.3356,1294.0706,992.2598,1071.2333,641.7144,1147.4794,1093.9791,933.4651
2006-10-27,1674.8767,1283.3793,1166.0479,1004.6256,1269.1604,973.3265,1050.5387,635.4332,1143.3517,1086.2382,921.9175
2006-10-30,1677.7104,1305.8988,1171.0054,1001.6416,1262.4948,966.1140,1037.3322,632.2484,1172.2450,1108.9280,906.2849
2006-10-31,1725.1390,1316.6819,1186.8539,1012.2955,1269.6581,973.8776,1051.5563,639.7149,1180.5002,1122.6753,920.2294
2006-11-01,1752.4131,1338.3157,1198.7435,1013.8066,1272.2659,973.7181,1055.6339,640.1353,1172.2450,1132.9297,922.2568
2006-11-02,1744.6233,1344.8131,1199.2345,1013.0105,1276.3375,972.1495,1039.3291,638.1573,1151.6068,1146.4004,918.0616
2006-11-03,1753.3276,1346.3282,1199.7664,1021.7136,1288.5111,975.6093,1054.7220,638.3251,1168.1173,1150.4247,928.1536
2006-11-06,1763.6633,1373.3684,1197.7572,1018.2335,1288.9556,967.7065,1061.8561,635.0324,1213.5212,1170.9817,928.7751
2006-11-07,1790.8397,1364.9332,1193.3088,1012.1619,1280.8965,950.7392,1082.4984,631.2137,1217.6489,1176.5873,931.4974
2006-11-08,1757.9463,1346.7814,1187.6198,1007.2769,1284.7633,947.8505,1069.5392,629.8657,1188.7556,1156.7124,922.4679
2006-11-09,1785.7711,1358.5874,1199.2057,1023.7482,1288.0073,954.8199,1114.5291,635.7365,1197.0109,1162.2410,962.2289
2006-11-10,1757.7054,1328.3373,1167.3384,1003.0769,1259.7510,937.5038,1123.9298,615.9558,1163.9899,1135.2999,951.2562
2006-11-13,1724.3682,1276.5984,1128.6288,978.3322,1231.2117,909.3748,1126.9224,598.7869,1139.2241,1112.2993,950.0829
2006-11-14,1735.3320,1287.7657,1143.2454,985.4050,1257.4319,916.3992,1139.5487,615.1077,1135.0966,1114.1348,956.1207
2006-11-15,1768.8175,1318.1027,1162.3463,1014.2883,1287.5963,934.3572,1168.9244,626.8518,1163.9899,1138.1642,995.5553
2006-11-16,1744.6674,1311.1135,1150.3400,1003.5659,1289.5071,930.5947,1174.4379,618.7412,1176.3727,1120.5286,990.1207
